id	alignedLength	type
4bb672da-f9a1-4635-b3bf-68c709327425	187	annotated
32116624-c1e7-4534-bb0a-a376c85dc84c	186	annotated
32116624-c1e7-4534-bb0a-a376c85dc84c	186	annotated
32116624-c1e7-4534-bb0a-a376c85dc84c	186	annotated
6a1812cb-2cc3-4a9b-8a65-cc17984e996c	185	annotated
6a1812cb-2cc3-4a9b-8a65-cc17984e996c	185	annotated
e8247be6-b3fa-4d97-bf44-726b07d2d112	195	annotated
e8247be6-b3fa-4d97-bf44-726b07d2d112	195	annotated
93039485-2cda-4281-a90a-61fc242fc790	193	annotated
93039485-2cda-4281-a90a-61fc242fc790	193	annotated
93039485-2cda-4281-a90a-61fc242fc790	193	annotated
6e9c6aa4-2574-482c-9e60-f05440473925	191	annotated
6e9c6aa4-2574-482c-9e60-f05440473925	191	annotated
6e9c6aa4-2574-482c-9e60-f05440473925	191	annotated
2043d316-e993-48cd-9822-f85356a4ca54	183	annotated
2043d316-e993-48cd-9822-f85356a4ca54	183	annotated
2043d316-e993-48cd-9822-f85356a4ca54	183	annotated
9aea83e7-0956-47d2-9098-44c7125de022	189	annotated
9aea83e7-0956-47d2-9098-44c7125de022	189	annotated
9aea83e7-0956-47d2-9098-44c7125de022	189	annotated
a0761e40-b1ad-491e-b8b7-d9d7ab3c0bc0	192	annotated
a0761e40-b1ad-491e-b8b7-d9d7ab3c0bc0	192	annotated
6c305cd1-d38d-4a3a-9037-729ce0fac184	188	annotated
6c305cd1-d38d-4a3a-9037-729ce0fac184	188	annotated
aa4f4c84-e37d-48b1-a73d-9dc08770761c	180	annotated
aa4f4c84-e37d-48b1-a73d-9dc08770761c	180	annotated
aa4f4c84-e37d-48b1-a73d-9dc08770761c	180	annotated
408a6a6a-96b8-4aaf-8489-641433f89333	189	annotated
408a6a6a-96b8-4aaf-8489-641433f89333	189	annotated
802f26db-9866-48dd-8677-840cb2ccf67d	213	annotated
802f26db-9866-48dd-8677-840cb2ccf67d	213	annotated
8f2c02d9-d624-4d73-88e1-45a066dba426	188	annotated
8f2c02d9-d624-4d73-88e1-45a066dba426	188	annotated
8f2c02d9-d624-4d73-88e1-45a066dba426	188	annotated
6cc4ba9a-cc5b-4661-a79e-7485f23988b1	154	annotated
4377ea07-eefc-4278-90eb-b3afd369325e	187	annotated
4377ea07-eefc-4278-90eb-b3afd369325e	187	annotated
3533893e-49a7-4633-95d3-1026d60ca9b5	198	annotated
3533893e-49a7-4633-95d3-1026d60ca9b5	198	annotated
111b3bb1-6ea5-48a4-bdc6-f1efb3a6d658	182	annotated
111b3bb1-6ea5-48a4-bdc6-f1efb3a6d658	182	annotated
111b3bb1-6ea5-48a4-bdc6-f1efb3a6d658	182	annotated
db0d4e18-bb14-4c54-9b3c-16c4fae29f86	177	annotated
db0d4e18-bb14-4c54-9b3c-16c4fae29f86	177	annotated
d582de20-d4f4-4340-9a15-cea1ea037aa2	142	annotated
d582de20-d4f4-4340-9a15-cea1ea037aa2	142	annotated
d582de20-d4f4-4340-9a15-cea1ea037aa2	142	annotated
4ea724fc-0196-4b5c-93d9-7e801488b2df	185	annotated
4ea724fc-0196-4b5c-93d9-7e801488b2df	185	annotated
4ea724fc-0196-4b5c-93d9-7e801488b2df	185	annotated
b80a1a8b-f9c7-46ce-9162-d3fc823cd54e	185	annotated
b80a1a8b-f9c7-46ce-9162-d3fc823cd54e	185	annotated
76b74b12-9a18-4dae-adb9-63b61e48f107	191	annotated
76b74b12-9a18-4dae-adb9-63b61e48f107	191	annotated
55aec325-ac8d-41e4-8f71-3efbce74eeda	184	annotated
55aec325-ac8d-41e4-8f71-3efbce74eeda	184	annotated
67ab55a8-cb37-48ba-b0e6-83856890288e	186	annotated
67ab55a8-cb37-48ba-b0e6-83856890288e	186	annotated
87851155-c0eb-42bd-b463-d1acb17bb53a	190	annotated
87851155-c0eb-42bd-b463-d1acb17bb53a	190	annotated
87851155-c0eb-42bd-b463-d1acb17bb53a	190	annotated
c6c59286-8f6b-486b-8fc6-9397f4cbff00	197	annotated
c6c59286-8f6b-486b-8fc6-9397f4cbff00	197	annotated
4a88b3e3-4029-43ff-928c-6575690f0b52	778	annotated
4a88b3e3-4029-43ff-928c-6575690f0b52	778	annotated
4a88b3e3-4029-43ff-928c-6575690f0b52	778	annotated
f5456dbb-5ce3-4416-aec8-c3b7ff57b24a	194	annotated
f5456dbb-5ce3-4416-aec8-c3b7ff57b24a	194	annotated
f5456dbb-5ce3-4416-aec8-c3b7ff57b24a	194	annotated
e2093a65-0816-44f8-8854-8bed098e306b	210	annotated
e2093a65-0816-44f8-8854-8bed098e306b	210	annotated
05d4b232-8826-4f1d-9e53-ab252281e402	183	annotated
05d4b232-8826-4f1d-9e53-ab252281e402	183	annotated
05d4b232-8826-4f1d-9e53-ab252281e402	183	annotated
885afe2b-04ba-4dd6-b290-b4dc1b6f7841	192	annotated
885afe2b-04ba-4dd6-b290-b4dc1b6f7841	192	annotated
4e1899fa-df9b-41df-84e5-3c87cb8075a7	193	annotated
4e1899fa-df9b-41df-84e5-3c87cb8075a7	193	annotated
0e9a2e50-a189-430a-99bd-0753361fe9e0	195	annotated
0e9a2e50-a189-430a-99bd-0753361fe9e0	195	annotated
0e9a2e50-a189-430a-99bd-0753361fe9e0	195	annotated
f25c8508-1440-41c6-9035-0d1bc591edf3	183	annotated
f25c8508-1440-41c6-9035-0d1bc591edf3	183	annotated
f25c8508-1440-41c6-9035-0d1bc591edf3	183	annotated
e449d022-5de5-494c-9df6-5ec0f9d50e01	196	annotated
e449d022-5de5-494c-9df6-5ec0f9d50e01	196	annotated
6129b2ca-98d8-4915-9a09-120a39045e0c	186	annotated
6129b2ca-98d8-4915-9a09-120a39045e0c	186	annotated
a2695452-3c19-4ffb-96ac-485d52def39c	193	annotated
a2695452-3c19-4ffb-96ac-485d52def39c	193	annotated
3d870907-6d66-4dc3-a96f-87b8f033e015	194	annotated
3d870907-6d66-4dc3-a96f-87b8f033e015	194	annotated
3d870907-6d66-4dc3-a96f-87b8f033e015	194	annotated
4de668a7-90aa-4074-8f4c-962d96428e1d	130	annotated
4de668a7-90aa-4074-8f4c-962d96428e1d	130	annotated
5a7e0c31-fbe1-42c7-b64d-f61b587e1da7	192	annotated
5a7e0c31-fbe1-42c7-b64d-f61b587e1da7	192	annotated
38cf0573-023c-4705-b1d4-9f2fa450d1f1	197	annotated
38cf0573-023c-4705-b1d4-9f2fa450d1f1	197	annotated
bade49f8-c83d-412d-a3c5-5ac84907b1ec	193	annotated
bade49f8-c83d-412d-a3c5-5ac84907b1ec	193	annotated
3be325b9-1015-492f-b798-ad5487d96b2f	173	annotated
3be325b9-1015-492f-b798-ad5487d96b2f	173	annotated
a62d374c-c8a9-4833-8385-1649a1ad00a8	185	annotated
a62d374c-c8a9-4833-8385-1649a1ad00a8	185	annotated
a62d374c-c8a9-4833-8385-1649a1ad00a8	185	annotated
cd74f4dd-fb84-4042-a3d8-c068ec4424bc	194	annotated
cd74f4dd-fb84-4042-a3d8-c068ec4424bc	194	annotated
ba66cd89-adcc-402d-bf40-ccfba55541f6	192	annotated
ba66cd89-adcc-402d-bf40-ccfba55541f6	192	annotated
0fe13630-a3db-4b46-9e51-247e6b1f1c40	185	annotated
0fe13630-a3db-4b46-9e51-247e6b1f1c40	185	annotated
0fe13630-a3db-4b46-9e51-247e6b1f1c40	185	annotated
3438a40b-9831-426c-9c11-ad68e2d367ea	213	annotated
3438a40b-9831-426c-9c11-ad68e2d367ea	213	annotated
677ebe08-54cd-47a3-bb1d-17ba3eca4dcb	194	annotated
677ebe08-54cd-47a3-bb1d-17ba3eca4dcb	194	annotated
c883cb80-b7fa-4ca4-b1bc-1393bf85a8a8	192	annotated
c883cb80-b7fa-4ca4-b1bc-1393bf85a8a8	192	annotated
eba7a1f4-f482-485b-9ca4-a06fa368e7b1	188	annotated
eba7a1f4-f482-485b-9ca4-a06fa368e7b1	188	annotated
eba7a1f4-f482-485b-9ca4-a06fa368e7b1	188	annotated
633690b7-3840-468f-997e-fec07e57afdb	198	annotated
633690b7-3840-468f-997e-fec07e57afdb	198	annotated
51913a99-2af4-4857-8d81-22d566f6e424	194	annotated
51913a99-2af4-4857-8d81-22d566f6e424	194	annotated
2f36fb50-56dc-474c-9ead-6b19aa370edc	200	annotated
2f36fb50-56dc-474c-9ead-6b19aa370edc	200	annotated
2be47dd0-456c-402e-9454-9ad8e5f916f7	187	annotated
2be47dd0-456c-402e-9454-9ad8e5f916f7	187	annotated
2be47dd0-456c-402e-9454-9ad8e5f916f7	187	annotated
064a932e-a155-4222-bdb8-e6d8939ac1fa	209	annotated
064a932e-a155-4222-bdb8-e6d8939ac1fa	209	annotated
064a932e-a155-4222-bdb8-e6d8939ac1fa	209	annotated
4a5a371f-9151-4df7-bd09-9d3eafc2600e	189	annotated
8e22adf2-9aee-4a7d-9dea-9f9185ca87a5	190	annotated
8e22adf2-9aee-4a7d-9dea-9f9185ca87a5	190	annotated
8e22adf2-9aee-4a7d-9dea-9f9185ca87a5	190	annotated
6fd9b907-2675-4cc4-8148-613b7344f24e	187	annotated
6fd9b907-2675-4cc4-8148-613b7344f24e	187	annotated
6fd9b907-2675-4cc4-8148-613b7344f24e	187	annotated
b80426cf-3a83-4395-8ed2-bbabc1bea1e1	195	annotated
b80426cf-3a83-4395-8ed2-bbabc1bea1e1	195	annotated
b80426cf-3a83-4395-8ed2-bbabc1bea1e1	195	annotated
a384f0df-faf0-4bab-bfae-131071003c17	193	annotated
a384f0df-faf0-4bab-bfae-131071003c17	193	annotated
dd268a7a-cc1f-49d3-bc56-49b49a6507c0	180	annotated
dd268a7a-cc1f-49d3-bc56-49b49a6507c0	180	annotated
e0cd279e-34c4-43fb-b8c7-5461403ed401	198	annotated
e0cd279e-34c4-43fb-b8c7-5461403ed401	198	annotated
e0cd279e-34c4-43fb-b8c7-5461403ed401	198	annotated
1fd1ff29-936c-4d9a-9dfa-6165d3c7d6c7	198	annotated
1fd1ff29-936c-4d9a-9dfa-6165d3c7d6c7	198	annotated
8ce014a2-0236-4653-af89-c56a38eb4fce	195	annotated
8ce014a2-0236-4653-af89-c56a38eb4fce	195	annotated
a17be400-847f-456f-975b-e83af3e00e28	196	annotated
a17be400-847f-456f-975b-e83af3e00e28	196	annotated
a17be400-847f-456f-975b-e83af3e00e28	196	annotated
77c3ab35-d688-4e6e-88bb-d93a4fb493c4	194	annotated
77c3ab35-d688-4e6e-88bb-d93a4fb493c4	194	annotated
fa8cc042-83b5-4c27-83cb-f7333c9a8213	196	annotated
fa8cc042-83b5-4c27-83cb-f7333c9a8213	196	annotated
d2b4b116-ff29-4cc2-868c-93e2ed8755b4	212	annotated
d2b4b116-ff29-4cc2-868c-93e2ed8755b4	212	annotated
d2b4b116-ff29-4cc2-868c-93e2ed8755b4	212	annotated
88535171-0525-49ab-8fb7-1b99147483cf	202	annotated
88535171-0525-49ab-8fb7-1b99147483cf	202	annotated
08f0300c-4434-462c-bc55-46bda02734a7	193	annotated
08f0300c-4434-462c-bc55-46bda02734a7	193	annotated
08f0300c-4434-462c-bc55-46bda02734a7	193	annotated
49577c5e-ec82-4577-9007-975fef873b73	190	annotated
49577c5e-ec82-4577-9007-975fef873b73	190	annotated
e2b224b8-f459-4969-8905-2d7ead8897e1	196	annotated
e2b224b8-f459-4969-8905-2d7ead8897e1	196	annotated
0b396279-c448-48f7-b775-70693e36ffd5	189	annotated
0b396279-c448-48f7-b775-70693e36ffd5	189	annotated
53f29e3b-73ac-4fb4-a5ca-0b0b81cceefa	192	annotated
53f29e3b-73ac-4fb4-a5ca-0b0b81cceefa	192	annotated
53f29e3b-73ac-4fb4-a5ca-0b0b81cceefa	192	annotated
45210442-2d36-4b8b-9081-b1daffe4180a	183	annotated
2c8f3ef0-8eb0-4226-9d82-14030e596277	194	annotated
2c8f3ef0-8eb0-4226-9d82-14030e596277	194	annotated
f6581a17-64ef-4997-afb2-a05df38e7492	193	annotated
f6581a17-64ef-4997-afb2-a05df38e7492	193	annotated
6d85bc80-8999-433d-975b-abd95dc37337	199	annotated
6d85bc80-8999-433d-975b-abd95dc37337	199	annotated
ea323100-f7c2-4223-9489-e1979f4dd710	197	annotated
ea323100-f7c2-4223-9489-e1979f4dd710	197	annotated
dbc8b06e-309f-47ed-8075-08395c064980	192	annotated
dbc8b06e-309f-47ed-8075-08395c064980	192	annotated
dbc8b06e-309f-47ed-8075-08395c064980	192	annotated
4150e097-baa6-46c2-894a-f0140144831d	180	annotated
4150e097-baa6-46c2-894a-f0140144831d	180	annotated
930662ae-1587-44fd-8413-84415844a441	182	annotated
930662ae-1587-44fd-8413-84415844a441	182	annotated
930662ae-1587-44fd-8413-84415844a441	182	annotated
a7c0ddf1-692a-4efa-a5e5-f2d2bf3b0997	185	annotated
a7c0ddf1-692a-4efa-a5e5-f2d2bf3b0997	185	annotated
a7c0ddf1-692a-4efa-a5e5-f2d2bf3b0997	185	annotated
182840d6-b847-4762-82af-8ed53f2e368d	192	annotated
182840d6-b847-4762-82af-8ed53f2e368d	192	annotated
d7a40669-2def-45c9-9f83-c071c1dea6c7	191	annotated
d7a40669-2def-45c9-9f83-c071c1dea6c7	191	annotated
7c3f3c19-696c-45c4-a5a2-2bf0ec001657	192	annotated
7c3f3c19-696c-45c4-a5a2-2bf0ec001657	192	annotated
92cb616a-ccea-4aca-947c-4acb88bb2c26	184	annotated
92cb616a-ccea-4aca-947c-4acb88bb2c26	184	annotated
92cb616a-ccea-4aca-947c-4acb88bb2c26	184	annotated
079eb2d6-bdf4-4099-b417-ab7ba1c06172	187	annotated
079eb2d6-bdf4-4099-b417-ab7ba1c06172	187	annotated
75527c7d-a8cf-4a43-ab08-58f092bd61c3	195	annotated
75527c7d-a8cf-4a43-ab08-58f092bd61c3	195	annotated
75527c7d-a8cf-4a43-ab08-58f092bd61c3	195	annotated
1d20c24f-b2b3-4095-a759-b8776b6af215	193	annotated
1d20c24f-b2b3-4095-a759-b8776b6af215	193	annotated
b5743f47-a713-42e6-a4c1-1124cb2d149e	179	annotated
b5743f47-a713-42e6-a4c1-1124cb2d149e	179	annotated
fe88d3dd-4e60-4ab1-91cd-f052dff75e35	189	annotated
fe88d3dd-4e60-4ab1-91cd-f052dff75e35	189	annotated
fe88d3dd-4e60-4ab1-91cd-f052dff75e35	189	annotated
f0938821-f648-45ea-a035-6c72f97b9c07	191	annotated
f0938821-f648-45ea-a035-6c72f97b9c07	191	annotated
f0938821-f648-45ea-a035-6c72f97b9c07	191	annotated
945b93f7-dde8-4e60-93cf-a1e5c34fc631	197	annotated
945b93f7-dde8-4e60-93cf-a1e5c34fc631	197	annotated
31ffa3a5-de93-4f0b-9b46-e826eebcdae1	174	annotated
10166cad-c3c6-44b1-a83f-acd266223091	187	annotated
10166cad-c3c6-44b1-a83f-acd266223091	187	annotated
10166cad-c3c6-44b1-a83f-acd266223091	187	annotated
035646ce-3eae-4cfb-a0ef-fe12a5f6bcd3	179	annotated
035646ce-3eae-4cfb-a0ef-fe12a5f6bcd3	179	annotated
bcfecb8f-3aa3-419b-8fc4-dfd633bcad1b	193	annotated
bcfecb8f-3aa3-419b-8fc4-dfd633bcad1b	193	annotated
c5a65ba5-d849-4dfc-966f-06b18e547db8	192	annotated
c5a65ba5-d849-4dfc-966f-06b18e547db8	192	annotated
c5a65ba5-d849-4dfc-966f-06b18e547db8	192	annotated
6b6644e8-fdef-446a-865b-7393da097a7f	161	annotated
6b6644e8-fdef-446a-865b-7393da097a7f	161	annotated
6b6644e8-fdef-446a-865b-7393da097a7f	161	annotated
009414fa-9e82-4f5c-9865-6b342f650780	189	annotated
009414fa-9e82-4f5c-9865-6b342f650780	189	annotated
009414fa-9e82-4f5c-9865-6b342f650780	189	annotated
c0570866-4b9e-4d56-8006-804bf60883f9	179	annotated
c0570866-4b9e-4d56-8006-804bf60883f9	179	annotated
c0570866-4b9e-4d56-8006-804bf60883f9	179	annotated
9cafdc28-d859-4a84-9b74-47d9423726eb	192	annotated
9cafdc28-d859-4a84-9b74-47d9423726eb	192	annotated
9cafdc28-d859-4a84-9b74-47d9423726eb	192	annotated
361c46f1-d39a-4b2a-92ac-817e261fa12a	199	annotated
361c46f1-d39a-4b2a-92ac-817e261fa12a	199	annotated
bcb89f2f-9fbd-4d70-8b7f-96636335e045	184	annotated
bcb89f2f-9fbd-4d70-8b7f-96636335e045	184	annotated
6185a787-4079-42e6-a176-c992b504336e	204	annotated
6185a787-4079-42e6-a176-c992b504336e	204	annotated
6185a787-4079-42e6-a176-c992b504336e	204	annotated
4f066d98-535f-4a77-9b2a-7b8feb418717	190	annotated
4f066d98-535f-4a77-9b2a-7b8feb418717	190	annotated
4f066d98-535f-4a77-9b2a-7b8feb418717	190	annotated
bfe07813-555a-4bf1-97a6-4664f4d78848	191	annotated
bfe07813-555a-4bf1-97a6-4664f4d78848	191	annotated
913f5a6e-29c4-4148-a0a9-6475cf52702d	189	annotated
913f5a6e-29c4-4148-a0a9-6475cf52702d	189	annotated
c8495ff5-9e87-48cb-bb9f-85d7039c809d	194	annotated
c8495ff5-9e87-48cb-bb9f-85d7039c809d	194	annotated
c8495ff5-9e87-48cb-bb9f-85d7039c809d	194	annotated
f26ad520-a077-416e-85ac-f2de9da1f81e	186	annotated
f26ad520-a077-416e-85ac-f2de9da1f81e	186	annotated
0430d3be-c397-4b3f-b0ca-11d606492467	179	annotated
0430d3be-c397-4b3f-b0ca-11d606492467	179	annotated
ed4adad8-8c38-4fc0-a1c0-e1f728fc72eb	181	annotated
ed4adad8-8c38-4fc0-a1c0-e1f728fc72eb	181	annotated
54f2f9f6-3a91-4744-b5ff-78a216354472	192	annotated
54f2f9f6-3a91-4744-b5ff-78a216354472	192	annotated
948c1bf9-45d2-4f49-a2e2-6e9728ed7b12	193	annotated
948c1bf9-45d2-4f49-a2e2-6e9728ed7b12	193	annotated
67c8cdd2-a334-4d76-a9e0-a6fce7f52995	153	annotated
67c8cdd2-a334-4d76-a9e0-a6fce7f52995	153	annotated
67c8cdd2-a334-4d76-a9e0-a6fce7f52995	153	annotated
22801f5a-4896-4343-986d-8ac2e818991a	183	annotated
22801f5a-4896-4343-986d-8ac2e818991a	183	annotated
97864181-bb37-48a2-9459-e82ac524369c	190	annotated
97864181-bb37-48a2-9459-e82ac524369c	190	annotated
97864181-bb37-48a2-9459-e82ac524369c	190	annotated
61b77ee7-de0c-4b04-8840-28f768ac4555	191	annotated
61b77ee7-de0c-4b04-8840-28f768ac4555	191	annotated
61b77ee7-de0c-4b04-8840-28f768ac4555	191	annotated
fe2c9429-471d-4c35-88f7-833b4e41f2c1	195	annotated
1a9b6bb6-0559-48b5-93d8-03ce49bbd1be	186	annotated
1a9b6bb6-0559-48b5-93d8-03ce49bbd1be	186	annotated
08db6862-e36e-4984-b3c3-a490475996e0	196	annotated
08db6862-e36e-4984-b3c3-a490475996e0	196	annotated
cd83fd80-de6c-441d-8924-387f7021c118	181	annotated
cd83fd80-de6c-441d-8924-387f7021c118	181	annotated
cd83fd80-de6c-441d-8924-387f7021c118	181	annotated
a788df48-72c5-4607-b3f2-395f57775a6d	186	annotated
a788df48-72c5-4607-b3f2-395f57775a6d	186	annotated
2b95a9f1-66cd-4e01-9afc-d731b0ae3eb3	194	annotated
2b95a9f1-66cd-4e01-9afc-d731b0ae3eb3	194	annotated
11f4352b-427b-43bc-84d2-b45a61c99dd5	170	annotated
11f4352b-427b-43bc-84d2-b45a61c99dd5	170	annotated
0ac68c0f-b503-40da-8a3b-1c2b361fe5c8	178	annotated
0ac68c0f-b503-40da-8a3b-1c2b361fe5c8	178	annotated
addb6631-8769-4a19-8a1f-c8bc482f0b70	186	annotated
addb6631-8769-4a19-8a1f-c8bc482f0b70	186	annotated
addb6631-8769-4a19-8a1f-c8bc482f0b70	186	annotated
0e0ac6a0-8bbf-48db-87a7-499e2d6925ce	167	annotated
0e0ac6a0-8bbf-48db-87a7-499e2d6925ce	167	annotated
9e2b0a1f-d8f3-44c2-900b-d4c7ed3b80d9	195	annotated
9e2b0a1f-d8f3-44c2-900b-d4c7ed3b80d9	195	annotated
9e2b0a1f-d8f3-44c2-900b-d4c7ed3b80d9	195	annotated
4897cd55-83ce-4cff-beb4-2b33b561d2e3	192	annotated
4897cd55-83ce-4cff-beb4-2b33b561d2e3	192	annotated
4cffc760-6e6a-4998-bbbf-7892a5009437	182	annotated
ba7b709d-5eb8-448a-8440-045a4695aca1	198	annotated
ba7b709d-5eb8-448a-8440-045a4695aca1	198	annotated
f1e3016a-8607-45e7-b2c7-c86b1d52dea9	193	annotated
f1e3016a-8607-45e7-b2c7-c86b1d52dea9	193	annotated
7b5d5ba4-1c1f-4974-93c1-c15ed8c54372	191	annotated
7b5d5ba4-1c1f-4974-93c1-c15ed8c54372	191	annotated
f6ca0d56-8471-4a69-90c5-c9ef5e6662d7	192	annotated
72f3f653-51fb-43dc-9252-dcdb4f382907	196	annotated
72f3f653-51fb-43dc-9252-dcdb4f382907	196	annotated
a6c84b80-e953-4ac1-a3c3-b912d0414ae4	182	annotated
a6c84b80-e953-4ac1-a3c3-b912d0414ae4	182	annotated
a6c84b80-e953-4ac1-a3c3-b912d0414ae4	182	annotated
34c4908f-346f-4691-b5c9-5de1c5a52a2e	181	annotated
34c4908f-346f-4691-b5c9-5de1c5a52a2e	181	annotated
462440be-3259-4df9-9f9b-5fec908b8732	187	annotated
462440be-3259-4df9-9f9b-5fec908b8732	187	annotated
462440be-3259-4df9-9f9b-5fec908b8732	187	annotated
87b92eab-55fe-4767-8070-757aa5c980ea	191	annotated
87b92eab-55fe-4767-8070-757aa5c980ea	191	annotated
9a11f2f4-ab85-4988-97d5-c854501a67e8	191	annotated
9a11f2f4-ab85-4988-97d5-c854501a67e8	191	annotated
08f70d36-6a5e-449a-9e50-a6c38c112324	174	annotated
08f70d36-6a5e-449a-9e50-a6c38c112324	174	annotated
18d91bba-0afc-45e2-9751-57fe4f072aad	192	annotated
18d91bba-0afc-45e2-9751-57fe4f072aad	192	annotated
6e3063e5-f358-44fd-898c-bf5b891bc233	197	annotated
6e3063e5-f358-44fd-898c-bf5b891bc233	197	annotated
f9a4c2a7-5ae2-4cc8-b950-89eda1893e8a	180	annotated
f9a4c2a7-5ae2-4cc8-b950-89eda1893e8a	180	annotated
f9a4c2a7-5ae2-4cc8-b950-89eda1893e8a	180	annotated
3b9f2303-4c50-4f88-9690-ae9429e202dd	193	annotated
3b9f2303-4c50-4f88-9690-ae9429e202dd	193	annotated
19744dc1-7023-4c58-b213-cfc7294cfd0c	191	annotated
19744dc1-7023-4c58-b213-cfc7294cfd0c	191	annotated
19744dc1-7023-4c58-b213-cfc7294cfd0c	191	annotated
c77d874d-9fe0-4cbc-b9c7-fcad0f45ae10	198	annotated
c77d874d-9fe0-4cbc-b9c7-fcad0f45ae10	198	annotated
cb3ffc7d-8756-4fe5-a7fd-ea9ae16961b5	191	annotated
cb3ffc7d-8756-4fe5-a7fd-ea9ae16961b5	191	annotated
052f4f70-d59b-405e-9ae4-066ac56cf69a	198	annotated
052f4f70-d59b-405e-9ae4-066ac56cf69a	198	annotated
0d766abb-8792-4e2e-a168-81c0743cf944	130	annotated
0d766abb-8792-4e2e-a168-81c0743cf944	130	annotated
30fc9b6c-4e26-4dc2-b458-4333ceefa516	191	annotated
30fc9b6c-4e26-4dc2-b458-4333ceefa516	191	annotated
30fc9b6c-4e26-4dc2-b458-4333ceefa516	191	annotated
11a9ed57-55e2-4ed0-9123-044354b2eac3	187	annotated
11a9ed57-55e2-4ed0-9123-044354b2eac3	187	annotated
11a9ed57-55e2-4ed0-9123-044354b2eac3	187	annotated
5b9d06ae-c752-4503-b2b2-3c1649215683	196	annotated
5b9d06ae-c752-4503-b2b2-3c1649215683	196	annotated
5b9d06ae-c752-4503-b2b2-3c1649215683	196	annotated
a6b113ae-0d9d-43c0-aed2-2c6f610596fe	194	annotated
a6b113ae-0d9d-43c0-aed2-2c6f610596fe	194	annotated
e3fbb238-bcb3-42be-9260-b71a00929f6b	190	annotated
e3fbb238-bcb3-42be-9260-b71a00929f6b	190	annotated
e3fbb238-bcb3-42be-9260-b71a00929f6b	190	annotated
e05d2a02-66d2-413c-803e-e8a74bc31e56	191	annotated
e05d2a02-66d2-413c-803e-e8a74bc31e56	191	annotated
e05d2a02-66d2-413c-803e-e8a74bc31e56	191	annotated
6c3596b9-a6e0-4e0a-a49b-8f6e07841aed	198	annotated
6c3596b9-a6e0-4e0a-a49b-8f6e07841aed	198	annotated
6c3596b9-a6e0-4e0a-a49b-8f6e07841aed	198	annotated
dda1f765-8695-49bc-82ac-2e857579b9f2	206	annotated
dda1f765-8695-49bc-82ac-2e857579b9f2	206	annotated
3ccec11a-f244-4a87-96ef-aeeb414e5570	193	annotated
3ccec11a-f244-4a87-96ef-aeeb414e5570	193	annotated
91a78c67-fb01-4f01-9a3c-9b2f5c0fffed	183	annotated
91a78c67-fb01-4f01-9a3c-9b2f5c0fffed	183	annotated
c7d1a395-2461-45c5-831f-cde7808a898f	195	annotated
c7d1a395-2461-45c5-831f-cde7808a898f	195	annotated
c7d1a395-2461-45c5-831f-cde7808a898f	195	annotated
91533233-902f-4e53-8432-d0d74255696c	192	annotated
91533233-902f-4e53-8432-d0d74255696c	192	annotated
91533233-902f-4e53-8432-d0d74255696c	192	annotated
c8bc0a2e-e359-45ca-9bdb-241a450588f7	189	annotated
c8bc0a2e-e359-45ca-9bdb-241a450588f7	189	annotated
c8bc0a2e-e359-45ca-9bdb-241a450588f7	189	annotated
96bd4553-e8df-4850-8df3-f0bdfa798b82	195	annotated
96bd4553-e8df-4850-8df3-f0bdfa798b82	195	annotated
2677bcb0-d1c2-45bd-bb29-b5b78311b051	194	annotated
2677bcb0-d1c2-45bd-bb29-b5b78311b051	194	annotated
2677bcb0-d1c2-45bd-bb29-b5b78311b051	194	annotated
8568e537-d293-438e-8458-195669558222	191	annotated
8568e537-d293-438e-8458-195669558222	191	annotated
8568e537-d293-438e-8458-195669558222	191	annotated
0807e04c-392b-4922-8ab8-9203fec9415d	191	annotated
6c827848-c3c9-43e8-8228-8e97c9544503	191	annotated
6c827848-c3c9-43e8-8228-8e97c9544503	191	annotated
6c827848-c3c9-43e8-8228-8e97c9544503	191	annotated
2c1209fa-262e-4919-ad81-1d3992c71a63	188	annotated
2c1209fa-262e-4919-ad81-1d3992c71a63	188	annotated
2c1209fa-262e-4919-ad81-1d3992c71a63	188	annotated
10fa3d36-e646-4d73-9119-433e9d9c38c4	179	annotated
10fa3d36-e646-4d73-9119-433e9d9c38c4	179	annotated
283e22cc-8ae3-452e-bcc5-323ec0087e2a	179	annotated
283e22cc-8ae3-452e-bcc5-323ec0087e2a	179	annotated
283e22cc-8ae3-452e-bcc5-323ec0087e2a	179	annotated
7cc9c9ce-6f9d-4321-82c4-533f9e7524b6	195	annotated
a18c47ee-e434-4671-b394-4bda2314adcd	182	annotated
78ac185b-275c-4542-a684-b382aa5afa5c	191	annotated
78ac185b-275c-4542-a684-b382aa5afa5c	191	annotated
78ac185b-275c-4542-a684-b382aa5afa5c	191	annotated
2407b9b3-39d2-4026-988a-2c958219ba57	174	annotated
2407b9b3-39d2-4026-988a-2c958219ba57	174	annotated
2407b9b3-39d2-4026-988a-2c958219ba57	174	annotated
2407b9b3-39d2-4026-988a-2c958219ba57	174	annotated
363904e1-5022-49c7-aa3c-736621f78da1	182	annotated
363904e1-5022-49c7-aa3c-736621f78da1	182	annotated
363904e1-5022-49c7-aa3c-736621f78da1	182	annotated
e78c0408-6d25-4e8d-a340-728891517684	192	annotated
e78c0408-6d25-4e8d-a340-728891517684	192	annotated
e78c0408-6d25-4e8d-a340-728891517684	192	annotated
6461fdfd-4f35-4590-95a9-be0e19713786	187	annotated
