id	baseAccuracy	type
939b0b7b-0c58-4a9e-b8d2-f1d6985424b1	0.928251121076233	annotated
939b0b7b-0c58-4a9e-b8d2-f1d6985424b1	0.928251121076233	annotated
da830286-cf3f-4014-941e-55cb7164b7d9	0.766081871345029	annotated
da830286-cf3f-4014-941e-55cb7164b7d9	0.766081871345029	annotated
da830286-cf3f-4014-941e-55cb7164b7d9	0.766081871345029	annotated
da830286-cf3f-4014-941e-55cb7164b7d9	0.766081871345029	annotated
da830286-cf3f-4014-941e-55cb7164b7d9	0.766081871345029	annotated
da830286-cf3f-4014-941e-55cb7164b7d9	0.766081871345029	annotated
5e6cc3e6-8db3-4f31-a1b8-cb602a9906dc	0.938336242001164	annotated
5e6cc3e6-8db3-4f31-a1b8-cb602a9906dc	0.938336242001164	annotated
5e6cc3e6-8db3-4f31-a1b8-cb602a9906dc	0.938336242001164	annotated
5e6cc3e6-8db3-4f31-a1b8-cb602a9906dc	0.938336242001164	annotated
5e6cc3e6-8db3-4f31-a1b8-cb602a9906dc	0.938336242001164	annotated
5e6cc3e6-8db3-4f31-a1b8-cb602a9906dc	0.938336242001164	annotated
ef876cde-d5a9-4fbc-b496-aaa88186dde9	0.955128205128205	annotated
ef876cde-d5a9-4fbc-b496-aaa88186dde9	0.955128205128205	annotated
ef876cde-d5a9-4fbc-b496-aaa88186dde9	0.955128205128205	annotated
ef876cde-d5a9-4fbc-b496-aaa88186dde9	0.955128205128205	annotated
ef876cde-d5a9-4fbc-b496-aaa88186dde9	0.955128205128205	annotated
9e9c15c1-7950-4ff6-866f-2ab98d704696	0.961194029850746	annotated
9e9c15c1-7950-4ff6-866f-2ab98d704696	0.961194029850746	annotated
b94c246f-928b-4fa3-b00b-cd855d09d56c	0.975356679636835	annotated
b94c246f-928b-4fa3-b00b-cd855d09d56c	0.975356679636835	annotated
5bd8ecc7-936b-4f34-ad40-e8c3a9f10597	0.478540772532189	annotated
5bd8ecc7-936b-4f34-ad40-e8c3a9f10597	0.478540772532189	annotated
23678691-1a6f-4f06-ad72-b4fbc4240b5e	0.988636363636364	annotated
23678691-1a6f-4f06-ad72-b4fbc4240b5e	0.988636363636364	annotated
23678691-1a6f-4f06-ad72-b4fbc4240b5e	0.988636363636364	annotated
23678691-1a6f-4f06-ad72-b4fbc4240b5e	0.988636363636364	annotated
2572fa06-7ff2-4f50-8496-63bd8a995f06	0.962616822429907	annotated
2572fa06-7ff2-4f50-8496-63bd8a995f06	0.962616822429907	annotated
b88c88a0-2f3a-4a21-a3d6-79c5c97d0a80	0.927321668909825	NA
0ab2b988-ca8a-42b6-9777-7c07b3aa7812	0.977099236641221	annotated
82d15f3d-1025-47c1-8a5e-6298317c5566	0.975409836065574	annotated
82d15f3d-1025-47c1-8a5e-6298317c5566	0.975409836065574	annotated
65ca21da-f6ce-4b28-9c2a-bc618c52f3f2	0.975409836065574	annotated
65ca21da-f6ce-4b28-9c2a-bc618c52f3f2	0.975409836065574	annotated
65ca21da-f6ce-4b28-9c2a-bc618c52f3f2	0.9064039408867	annotated
65ca21da-f6ce-4b28-9c2a-bc618c52f3f2	0.9064039408867	annotated
82d15f3d-1025-47c1-8a5e-6298317c5566	0.90625	annotated
82d15f3d-1025-47c1-8a5e-6298317c5566	0.90625	annotated
13369abb-a284-4d38-a161-fc9cf45b3550	0.924137931034483	NA
5aeb9253-d8e5-4e5e-9781-68411caff314	0.939012584704743	annotated
18b2f586-ec04-46d0-93a8-9cf3491bd154	0.951612903225806	annotated
18b2f586-ec04-46d0-93a8-9cf3491bd154	0.951612903225806	annotated
18b2f586-ec04-46d0-93a8-9cf3491bd154	0.951612903225806	annotated
18b2f586-ec04-46d0-93a8-9cf3491bd154	0.951612903225806	annotated
18b2f586-ec04-46d0-93a8-9cf3491bd154	0.925619834710744	annotated
18b2f586-ec04-46d0-93a8-9cf3491bd154	0.925619834710744	annotated
18b2f586-ec04-46d0-93a8-9cf3491bd154	0.925619834710744	annotated
18b2f586-ec04-46d0-93a8-9cf3491bd154	0.925619834710744	annotated
18b2f586-ec04-46d0-93a8-9cf3491bd154	0.943089430894309	annotated
18b2f586-ec04-46d0-93a8-9cf3491bd154	0.943089430894309	annotated
18b2f586-ec04-46d0-93a8-9cf3491bd154	0.943089430894309	annotated
18b2f586-ec04-46d0-93a8-9cf3491bd154	0.943089430894309	annotated
18b2f586-ec04-46d0-93a8-9cf3491bd154	0.926829268292683	annotated
18b2f586-ec04-46d0-93a8-9cf3491bd154	0.926829268292683	annotated
18b2f586-ec04-46d0-93a8-9cf3491bd154	0.926829268292683	annotated
18b2f586-ec04-46d0-93a8-9cf3491bd154	0.926829268292683	annotated
36c2cfc6-4e39-4336-8b8c-228706046b1f	0.95589298626175	annotated
4f556b82-ae6a-4ced-9271-84f51588ac3a	0.929184549356223	annotated
3fc57182-d825-4a84-a93f-009c45b66beb	0.876086956521739	annotated
67ae916b-a44f-4485-ab11-7917b9c1ef10	0.963068181818182	annotated
964e1279-fa4a-4e55-9a47-2c758c34fd84	0.884789644012945	annotated
1b012765-f55b-4d0b-afce-a7a894ee2792	0.946731234866828	annotated
9933bfd0-6a90-446c-802a-6b8bf1c5f5a3	0.935569285083848	annotated
a510c008-996c-40bf-9ba7-a887420e0579	0.944444444444444	annotated
23b7857b-ad61-4091-a653-df8c3b3ee8d5	0.963687150837989	annotated
374e3d53-8ac3-46c1-9e4c-23c7b98de407	0.866983372921615	annotated
666123c8-62c5-4aba-9812-b6ad75692801	0.942307692307692	annotated
728f5ca9-32a6-453b-a887-5f2c9fb0c157	0.932773109243697	annotated
31cdc05f-9d37-445e-960e-f5f5c5defafa	0.90612777053455	annotated
8d41b394-bd3c-494e-b6b6-db84d5f1fa8f	0.94300518134715	annotated
9cecffae-b917-45da-ab7e-db360ff8da00	0.967889908256881	annotated
2b0f1d32-faac-4b9a-8455-bf3c1dd6a7b4	0.947826086956522	annotated
dbe97266-98a8-4a2b-a847-6c48afad21fa	0.963503649635037	annotated
c645e51d-38d5-481e-9f3b-15b93e51bb63	0.910144927536232	annotated
be5829d3-23ee-4f23-b407-722d536846d1	0.91219512195122	annotated
53b74397-bb61-4d08-a5c9-4c3a46f93914	0.845248868778281	annotated
006a622c-43dd-4bb3-9d14-07f98cd7f567	0.982905982905983	annotated
