id	n_junction	type
4cb3f31c-e97c-4ee2-aa7e-8a68b2386432	0	annotated
f6058e0c-625f-4e00-ae81-e3da0328becf	0	annotated
4a6319f2-c659-4ad1-a918-24e2e1d7b6bc	0	annotated
4a6319f2-c659-4ad1-a918-24e2e1d7b6bc	0	annotated
ddcfa80e-e3b5-4076-9e57-ddafee6d7452	0	annotated
ddcfa80e-e3b5-4076-9e57-ddafee6d7452	0	annotated
544b2677-b862-4f38-81da-a994ed309426	0	annotated
544b2677-b862-4f38-81da-a994ed309426	0	annotated
75a80d70-1f03-437f-b0b0-5ed4f667bbc4	0	annotated
75a80d70-1f03-437f-b0b0-5ed4f667bbc4	0	annotated
75a80d70-1f03-437f-b0b0-5ed4f667bbc4	0	annotated
c0e12fa1-0862-421c-bc74-8118aff28b47	0	annotated
c0e12fa1-0862-421c-bc74-8118aff28b47	0	annotated
6722ec52-8ab9-4ace-8a4c-01098b979083	0	annotated
700507ec-aedd-4dff-ae54-ef5e3408947c	0	annotated
1a85be34-56c2-42c0-856b-944932393d8f	0	annotated
3aab602a-d32d-4dd3-9f1b-24b6424ee0ff	0	annotated
3aab602a-d32d-4dd3-9f1b-24b6424ee0ff	0	annotated
3aab602a-d32d-4dd3-9f1b-24b6424ee0ff	0	annotated
3aab602a-d32d-4dd3-9f1b-24b6424ee0ff	0	annotated
0589d52b-cd21-4ba7-8804-1c2c6eefef66	0	annotated
0589d52b-cd21-4ba7-8804-1c2c6eefef66	0	annotated
e02f33fa-5f15-4c76-8493-d9e8bccbae7f	0	annotated
69459dc3-e92b-40d9-9f0d-85c74037aabc	0	annotated
69459dc3-e92b-40d9-9f0d-85c74037aabc	0	annotated
18dfc22f-2081-497f-97fe-49771ce01514	0	annotated
18dfc22f-2081-497f-97fe-49771ce01514	0	annotated
f25d5b3d-381b-46e5-933b-74a22273f7a2	0	annotated
29058f19-6834-4ea7-8d65-e1ebb4810d92	0	annotated
29058f19-6834-4ea7-8d65-e1ebb4810d92	0	annotated
4a0d6625-a82a-4db8-9483-333f13ef8333	0	annotated
4a0d6625-a82a-4db8-9483-333f13ef8333	0	annotated
822dd36d-aef2-406e-a39e-20c2141264b2	0	annotated
822dd36d-aef2-406e-a39e-20c2141264b2	0	annotated
3d73c59e-452e-4396-be37-c7aec13037bd	1	annotated
3d73c59e-452e-4396-be37-c7aec13037bd	1	annotated
7e97e697-9c76-4a59-ab62-e299be44228b	0	annotated
09c044b2-d984-48db-93ff-064f83d3a486	0	annotated
09c044b2-d984-48db-93ff-064f83d3a486	0	annotated
4d3f3c31-9e90-4617-8c17-20e23fa4751f	0	annotated
cbeeec61-4e3a-443b-b8d8-738babfeeeb5	0	annotated
cbeeec61-4e3a-443b-b8d8-738babfeeeb5	0	annotated
1a1b2101-eb11-493f-98c7-ce0cb8322c33	0	annotated
4f167b96-be81-47e4-92d2-e3cd13957e27	0	annotated
eab79440-e11c-4537-8448-4ea359a148f7	0	annotated
2455aeb0-52f9-4b90-90b6-c3a5847aa4be	0	annotated
e6a1de0f-9561-407a-b820-4bb6a336a699	0	annotated
e6a1de0f-9561-407a-b820-4bb6a336a699	0	annotated
cdd53a40-5392-4c06-8b01-597b90be74b1	0	annotated
cdd53a40-5392-4c06-8b01-597b90be74b1	0	annotated
9232f032-dc06-4a77-a12a-155cfd31a79d	0	annotated
c6804972-58c0-49af-9f5c-538d40ce26b7	0	annotated
c6804972-58c0-49af-9f5c-538d40ce26b7	0	annotated
bb145fa5-9ce8-4863-a28e-32caa95849f0	0	annotated
bb145fa5-9ce8-4863-a28e-32caa95849f0	0	annotated
f5f8d7c0-7761-4c85-8d14-4b4ea919bbc6	0	annotated
f5f8d7c0-7761-4c85-8d14-4b4ea919bbc6	0	annotated
11948e26-fae7-4787-9a9b-dee454f2e60c	1	annotated
11948e26-fae7-4787-9a9b-dee454f2e60c	1	annotated
a66d6829-3576-4ea9-8bc3-36d3e4c70f78	0	annotated
a66d6829-3576-4ea9-8bc3-36d3e4c70f78	0	annotated
25d866ac-6888-4fa6-91db-00efcc5c2043	0	annotated
25d866ac-6888-4fa6-91db-00efcc5c2043	0	annotated
5815fe31-d999-4188-8c84-9f75931282fc	0	annotated
5815fe31-d999-4188-8c84-9f75931282fc	0	annotated
dfdb11d7-ae2c-4d90-9511-236ce42826e5	0	annotated
371cd964-2be3-4dc2-9963-69d1818fd1f8	0	annotated
371cd964-2be3-4dc2-9963-69d1818fd1f8	0	annotated
371cd964-2be3-4dc2-9963-69d1818fd1f8	0	annotated
4f2670af-1d72-4eeb-8a5d-5b27bd59aa32	0	annotated
4f2670af-1d72-4eeb-8a5d-5b27bd59aa32	0	annotated
66a62e0a-402e-48b4-a6e1-31acfc704c32	0	annotated
66a62e0a-402e-48b4-a6e1-31acfc704c32	0	annotated
8a9ce521-443d-46c4-8e41-9842265c0149	0	annotated
8a9ce521-443d-46c4-8e41-9842265c0149	0	annotated
f8e016e8-eaa4-49b9-9a5b-bb4aa1c7dca1	0	annotated
f8e016e8-eaa4-49b9-9a5b-bb4aa1c7dca1	0	annotated
f8e016e8-eaa4-49b9-9a5b-bb4aa1c7dca1	0	annotated
3edad50a-9243-4dd9-aa89-8d34e9167ca5	0	annotated
3edad50a-9243-4dd9-aa89-8d34e9167ca5	0	annotated
c93ea776-eab6-4754-bda6-53c55f60efbe	0	annotated
c93ea776-eab6-4754-bda6-53c55f60efbe	0	annotated
3e90b797-a288-4592-b27e-c5c2a3f4ffba	0	annotated
42cbfdfb-eb5f-4205-8c9a-915d9a2a6b5e	0	annotated
6745f9d5-d657-4004-816e-0e2cc191aa9f	0	annotated
890f0f7d-cb98-463c-ae87-a48d81207169	0	annotated
890f0f7d-cb98-463c-ae87-a48d81207169	0	annotated
51caed5d-0f6d-428d-994a-b228fdc11b5a	0	annotated
51caed5d-0f6d-428d-994a-b228fdc11b5a	0	annotated
6f66fc07-e6eb-4720-a7ad-c7b23acf8196	0	annotated
6f66fc07-e6eb-4720-a7ad-c7b23acf8196	0	annotated
67bd9861-9884-46ae-891c-7dd45bfb2bef	0	annotated
67bd9861-9884-46ae-891c-7dd45bfb2bef	0	annotated
1dd28171-40b2-473e-91e1-4a91011eb436	0	annotated
1dd28171-40b2-473e-91e1-4a91011eb436	0	annotated
90d5849b-a0e5-4ac2-8665-4fd22850e2c6	0	annotated
8ea4ee2e-22c6-4052-b6d9-86bea6104ec8	0	annotated
b058f28c-50db-4b0e-bcf7-9df34c5f2a4b	0	annotated
a4542975-f620-405a-a3fd-57d398932cdf	0	annotated
0f5839ee-b49b-4cd0-9093-5879a674f67a	0	annotated
0f5839ee-b49b-4cd0-9093-5879a674f67a	0	annotated
82e41aeb-ba64-40e5-86ec-3d828f8c211d	0	annotated
82e41aeb-ba64-40e5-86ec-3d828f8c211d	0	annotated
4f7064f8-45da-4f36-9cbc-d25ea8fb551d	0	annotated
4f7064f8-45da-4f36-9cbc-d25ea8fb551d	0	annotated
1ed09639-3840-45d9-89d3-086b4c5d6db5	0	annotated
2a1e52a9-cf31-44f7-8219-21e012b38ed4	0	annotated
d509b179-5b45-434a-832c-c148a2aaefee	0	annotated
d509b179-5b45-434a-832c-c148a2aaefee	0	annotated
06dabe7e-cc65-49db-97fd-d35d3eb58351	0	annotated
06dabe7e-cc65-49db-97fd-d35d3eb58351	0	annotated
4d932fb2-5310-4f3c-9877-c6037decc198	0	annotated
4d932fb2-5310-4f3c-9877-c6037decc198	0	annotated
3c2af510-cbd2-461a-a40d-f33de72f9f0a	0	annotated
3c2af510-cbd2-461a-a40d-f33de72f9f0a	0	annotated
943d9d6a-c9de-403c-b787-427ea114c887	0	annotated
943d9d6a-c9de-403c-b787-427ea114c887	0	annotated
4115e6b1-6044-43e2-b1a8-15747f2f9e56	0	annotated
4115e6b1-6044-43e2-b1a8-15747f2f9e56	0	annotated
49e033fe-e728-4dad-830f-1905c2890ab5	1	annotated
49e033fe-e728-4dad-830f-1905c2890ab5	1	annotated
7ec9958e-bc4f-4c62-a268-0ea5ce207aa8	1	annotated
3a3741df-7c4e-4568-b196-019190c91d7f	0	annotated
3a3741df-7c4e-4568-b196-019190c91d7f	0	annotated
da658f42-9384-457e-b1c5-d884a55c2ca0	0	annotated
da658f42-9384-457e-b1c5-d884a55c2ca0	0	annotated
22509ab2-b5c0-4744-8911-033133b20f26	0	annotated
22509ab2-b5c0-4744-8911-033133b20f26	0	annotated
48cf6e7d-b62f-4b77-bf1f-170417cc9e3b	0	annotated
48cf6e7d-b62f-4b77-bf1f-170417cc9e3b	0	annotated
a10ecdbf-fe05-4b7d-b2f3-f22ba9228adb	0	annotated
a10ecdbf-fe05-4b7d-b2f3-f22ba9228adb	0	annotated
b640c922-2e90-4881-8d3b-8c4c8e05c695	0	annotated
bce52c86-02c2-468d-9f2c-765fdf803a54	0	annotated
bce52c86-02c2-468d-9f2c-765fdf803a54	0	annotated
d9492404-7e0a-48ab-a27d-c6cf44234fc0	0	annotated
d9492404-7e0a-48ab-a27d-c6cf44234fc0	0	annotated
3aab602a-d32d-4dd3-9f1b-24b6424ee0ff	0	annotated
3aab602a-d32d-4dd3-9f1b-24b6424ee0ff	0	annotated
3aab602a-d32d-4dd3-9f1b-24b6424ee0ff	0	annotated
3aab602a-d32d-4dd3-9f1b-24b6424ee0ff	0	annotated
0b350119-f855-4f96-bdc5-8c418b1e3686	0	annotated
8b539288-9c58-4802-a892-0bb0d47671e5	0	annotated
8b539288-9c58-4802-a892-0bb0d47671e5	0	annotated
f46f6905-0b4f-4c2f-9b24-bf8f79d793a9	0	annotated
7ea95018-39f5-4e14-bc6b-7bfc850cece8	0	annotated
7ea95018-39f5-4e14-bc6b-7bfc850cece8	0	annotated
d2abae9d-8571-426c-a68f-a9e5c300b05d	0	annotated
40bb9997-d3d2-428f-9f19-f20028849779	0	annotated
6462c78f-6083-4192-8a0f-724fe7dd63e5	0	annotated
0e6a576e-550c-48db-b4f0-cfebfd3ec8ae	0	annotated
aa6bc6a9-491b-4b4e-8097-adbd66d60d84	0	annotated
aa6bc6a9-491b-4b4e-8097-adbd66d60d84	0	annotated
96c974d6-7e06-4222-ad34-9e0549df74b4	1	annotated
96c974d6-7e06-4222-ad34-9e0549df74b4	1	annotated
96c974d6-7e06-4222-ad34-9e0549df74b4	1	annotated
1be1d16b-8b04-4058-90ac-bd12c3bf1197	0	annotated
1be1d16b-8b04-4058-90ac-bd12c3bf1197	0	annotated
21dad65f-ee58-41b6-bdf0-0135d4f33285	0	annotated
b6babf27-e083-4da1-b1a6-2555e8955126	0	annotated
4b67a4e4-6df5-4755-93ce-bd9d4ab3793b	0	annotated
4b67a4e4-6df5-4755-93ce-bd9d4ab3793b	0	annotated
e19d74d7-4fa7-4a0e-a3b1-7cd23c3a90ea	0	annotated
e19d74d7-4fa7-4a0e-a3b1-7cd23c3a90ea	0	annotated
d509b179-5b45-434a-832c-c148a2aaefee	0	annotated
d509b179-5b45-434a-832c-c148a2aaefee	0	annotated
eb2fb992-9734-486b-b9d6-5a612922b6aa	0	annotated
eb2fb992-9734-486b-b9d6-5a612922b6aa	0	annotated
7c138467-2670-4386-a740-aaea21f32191	0	annotated
7c138467-2670-4386-a740-aaea21f32191	0	annotated
2f84d9c2-316c-4de3-877b-8c8a2f3be461	0	annotated
ac1834ec-8d8f-4c1d-85fc-8ed1ae5a0d37	0	annotated
ac1834ec-8d8f-4c1d-85fc-8ed1ae5a0d37	0	annotated
5958a0d8-cb14-4938-b5eb-5a992a6e2557	0	annotated
3b11ecc7-a8cb-4de4-9b3f-f5d05e3c7951	0	annotated
336ae813-f138-41b0-b87a-bad38d3dec47	0	annotated
336ae813-f138-41b0-b87a-bad38d3dec47	0	annotated
66863604-588c-46e2-9a9c-bcdf15d61950	0	annotated
66863604-588c-46e2-9a9c-bcdf15d61950	0	annotated
9bbd3cc8-4806-4a79-a1c1-6c4c6dcb2c59	0	annotated
d4cf1761-1ac0-4119-816f-ce46b4e6d62a	0	annotated
d4cf1761-1ac0-4119-816f-ce46b4e6d62a	0	annotated
02acce6c-9251-46c2-a2b1-f090cf5079ee	0	annotated
02acce6c-9251-46c2-a2b1-f090cf5079ee	0	annotated
beace3cb-db21-4392-a1f6-ebb4bec8897b	0	annotated
6fe07c1b-1992-48c0-8e00-55c03e1ce006	0	annotated
66eefb8e-6865-45c4-a94b-9943cf802ceb	0	annotated
d6bdc4ec-e2b3-465a-95c2-45af950f267f	0	annotated
044f0517-e5b3-4151-8ffe-7447834bd4ed	0	annotated
c3605d66-65ac-494e-9040-3ca461c67176	0	annotated
c3605d66-65ac-494e-9040-3ca461c67176	0	annotated
f4564480-c867-4595-b53f-f4ca73f3c835	0	annotated
2b43a66d-d9c0-4462-b26c-d82fc92e409e	0	annotated
b7d75935-b557-4d32-8060-9b56b52651fd	0	annotated
b7d75935-b557-4d32-8060-9b56b52651fd	0	annotated
31ccb821-1f04-46e1-8df6-e2d171360089	0	annotated
65446175-cecb-4244-81f2-c438cd5d2602	0	annotated
d960ddea-36d4-4309-a3f1-250b2ee88856	0	annotated
d960ddea-36d4-4309-a3f1-250b2ee88856	0	annotated
7d360d78-5f55-468b-9c1d-f6c4593e1d3b	0	annotated
7d360d78-5f55-468b-9c1d-f6c4593e1d3b	0	annotated
71a6f301-a456-4aab-8ef9-d4b05be9dcf4	0	annotated
71a6f301-a456-4aab-8ef9-d4b05be9dcf4	0	annotated
71a6f301-a456-4aab-8ef9-d4b05be9dcf4	0	annotated
7c07671b-0b9d-4338-ba2e-d6137b1e9971	0	annotated
44b1b85a-e2b1-449d-a4d4-31dee090be78	0	annotated
04e0b021-f53f-480a-bd70-fda658b176e8	0	annotated
04e0b021-f53f-480a-bd70-fda658b176e8	0	annotated
77664099-317b-4d6c-b48d-0d3a84e28187	0	annotated
7966d31d-d4ff-4138-baf1-ad1b4f96c912	0	annotated
7966d31d-d4ff-4138-baf1-ad1b4f96c912	0	annotated
7966d31d-d4ff-4138-baf1-ad1b4f96c912	0	annotated
4552416c-b58b-4890-9d3e-1da1bb902e31	0	annotated
8be044b4-012b-4488-b7c0-ffa255fe3ba8	0	annotated
8be044b4-012b-4488-b7c0-ffa255fe3ba8	0	annotated
36a2d3ad-5460-4a46-8b28-3ddc5c3a0155	0	annotated
36a2d3ad-5460-4a46-8b28-3ddc5c3a0155	0	annotated
b548666a-cb3a-44ca-bd59-a72812fc8d05	0	annotated
b548666a-cb3a-44ca-bd59-a72812fc8d05	0	annotated
9f90e9ee-74dc-4805-bf39-7c0bf53b1b31	0	annotated
89058056-d122-48e1-8ba0-302dff22093b	1	annotated
89058056-d122-48e1-8ba0-302dff22093b	1	annotated
13357757-49db-4f85-8529-6b5d1a735bca	0	annotated
13357757-49db-4f85-8529-6b5d1a735bca	0	annotated
13357757-49db-4f85-8529-6b5d1a735bca	0	annotated
a770edce-d300-4a45-9111-1544ceb3198c	0	annotated
a770edce-d300-4a45-9111-1544ceb3198c	0	annotated
95750bec-8c4c-4f21-90d4-04730f01834b	0	annotated
95750bec-8c4c-4f21-90d4-04730f01834b	0	annotated
b72bdf2c-1335-4689-a3e7-017ab869ff67	0	annotated
9b5d169f-4b1b-4aa6-9ebc-f9888606f68f	0	annotated
9b5d169f-4b1b-4aa6-9ebc-f9888606f68f	0	annotated
c6290e90-4d21-40f6-8033-ea08341a5724	0	annotated
c6290e90-4d21-40f6-8033-ea08341a5724	0	annotated
6a6b7fc8-6b06-40a0-9dd4-fbeafcb222e1	0	annotated
fe9ce408-7e30-40e1-8628-cd45659b126a	1	annotated
fe9ce408-7e30-40e1-8628-cd45659b126a	1	annotated
fe9ce408-7e30-40e1-8628-cd45659b126a	1	annotated
fe9ce408-7e30-40e1-8628-cd45659b126a	1	annotated
9e1e5831-8453-49a8-b6b7-9302ba4c0c29	0	annotated
98d01bb2-d7f6-42d9-a92e-a3fa90e846f1	0	annotated
d2ee90cb-72d3-4523-b3ce-d40ec07183f2	1	annotated
d2ee90cb-72d3-4523-b3ce-d40ec07183f2	1	annotated
d6a1cf42-42cf-43eb-8745-7b179e98e5a3	0	annotated
d6a1cf42-42cf-43eb-8745-7b179e98e5a3	0	annotated
efcfaca3-43c4-493f-b5d5-486b05e72653	0	annotated
1bca4c86-204b-4c11-a8d8-0e5aabecdfc9	0	annotated
1bca4c86-204b-4c11-a8d8-0e5aabecdfc9	0	annotated
f6b2c5bf-c3c9-42c1-9b6a-f0d21a75b28f	0	annotated
f6b2c5bf-c3c9-42c1-9b6a-f0d21a75b28f	0	annotated
45dd0839-db98-4366-afa8-7d949a4e63a6	0	annotated
45dd0839-db98-4366-afa8-7d949a4e63a6	0	annotated
45dd0839-db98-4366-afa8-7d949a4e63a6	0	annotated
4dcfdac0-92d8-4cd0-bf8f-19ab1c4ed1af	0	annotated
4dcfdac0-92d8-4cd0-bf8f-19ab1c4ed1af	0	annotated
ea9ab76c-6ffc-4258-8db6-b34fd6196c1c	0	annotated
ea9ab76c-6ffc-4258-8db6-b34fd6196c1c	0	annotated
aa0b991f-6e50-47d0-b4ac-7e30784aa9ec	0	annotated
04284d4d-c792-464e-9510-baac522df31a	0	annotated
04284d4d-c792-464e-9510-baac522df31a	0	annotated
5569bcb8-264c-4aa8-bb52-594f65f09a24	0	annotated
5569bcb8-264c-4aa8-bb52-594f65f09a24	0	annotated
23c18b15-13dc-4512-b8e1-06dc1afae4f3	0	annotated
23c18b15-13dc-4512-b8e1-06dc1afae4f3	0	annotated
45dd0839-db98-4366-afa8-7d949a4e63a6	0	annotated
45dd0839-db98-4366-afa8-7d949a4e63a6	0	annotated
45dd0839-db98-4366-afa8-7d949a4e63a6	0	annotated
64da6b9e-257d-4eb5-9949-554c6c224414	0	annotated
64da6b9e-257d-4eb5-9949-554c6c224414	0	annotated
b3bc6590-7988-4946-b389-4b30e08c52fc	0	annotated
48cecede-2688-4a46-83ad-e80cbdc59ec5	0	annotated
48cecede-2688-4a46-83ad-e80cbdc59ec5	0	annotated
48cecede-2688-4a46-83ad-e80cbdc59ec5	0	annotated
9438acb8-715d-4313-9060-945c70cf140e	0	annotated
9438acb8-715d-4313-9060-945c70cf140e	0	annotated
9438acb8-715d-4313-9060-945c70cf140e	0	annotated
c09eae53-d9d9-49ac-accc-5cd29667831f	0	annotated
4f12b596-3d48-4dd7-a34c-2592dcaf2382	0	annotated
4f12b596-3d48-4dd7-a34c-2592dcaf2382	0	annotated
3656f064-d918-482d-a411-78dd6c77977a	0	annotated
3656f064-d918-482d-a411-78dd6c77977a	0	annotated
ff2f7bb1-2c1c-4e51-9ad1-e108284c76f3	0	annotated
ff2f7bb1-2c1c-4e51-9ad1-e108284c76f3	0	annotated
43566805-308b-4a8a-866e-508566bc4ed1	0	annotated
43566805-308b-4a8a-866e-508566bc4ed1	0	annotated
5ec7b92f-7824-4545-b37c-3e784b33883c	1	annotated
5ec7b92f-7824-4545-b37c-3e784b33883c	1	annotated
d3f2fb4a-4585-4dde-bb91-006e4a30bc85	0	annotated
d3f2fb4a-4585-4dde-bb91-006e4a30bc85	0	annotated
5a301831-1f11-4697-beaa-0cea4a6190f4	0	annotated
5a301831-1f11-4697-beaa-0cea4a6190f4	0	annotated
dec4e439-687e-4f50-a96a-3b54238e55c8	0	annotated
5879f0d1-f4bc-4b91-8001-d985e3c57304	0	annotated
cbc600e3-1452-4efb-aeb7-8717cdb74aca	0	annotated
0a830055-16da-4ddf-9219-c85440e9e912	0	annotated
0a830055-16da-4ddf-9219-c85440e9e912	0	annotated
36fd26b2-c29b-4b6d-8335-4e93deda183e	0	annotated
36fd26b2-c29b-4b6d-8335-4e93deda183e	0	annotated
ca883392-5d11-4f7f-88c9-350b472781c0	0	annotated
ca883392-5d11-4f7f-88c9-350b472781c0	0	annotated
ca883392-5d11-4f7f-88c9-350b472781c0	0	annotated
bda194ce-8335-4896-bbc3-915c3461ac79	0	NA
358549c9-bb47-44a8-998e-ee110f4e70cd	0	annotated
29982ad7-0b77-4d0c-8ef1-7c641101b9a6	0	NA
c1ad6e12-7ada-4be7-9e09-147c885e2f07	0	NA
108126f1-a95d-4fb7-90f0-342f2856aa63	0	annotated
108126f1-a95d-4fb7-90f0-342f2856aa63	0	annotated
fe22b4e5-daf6-4964-ac06-70bdefccd970	0	annotated
fe22b4e5-daf6-4964-ac06-70bdefccd970	0	annotated
2f3db6dd-d061-4071-9b2c-a6bc41dab02c	0	annotated
2f3db6dd-d061-4071-9b2c-a6bc41dab02c	0	annotated
2adedb49-add2-410d-b926-8c44b1b6afc8	0	NA
29c1a263-9d91-4aaf-8030-77f90c5553d3	0	annotated
29c1a263-9d91-4aaf-8030-77f90c5553d3	0	annotated
0a0e1d94-6ccf-429e-a203-f8ef60643085	0	annotated
0a0e1d94-6ccf-429e-a203-f8ef60643085	0	annotated
1f4d6aaa-0850-408f-b8b1-dcf15a34cc1b	0	NA
1a1b2101-eb11-493f-98c7-ce0cb8322c33	0	annotated
4d32616e-0cad-476b-864a-1aa14dd9aa61	0	annotated
4d32616e-0cad-476b-864a-1aa14dd9aa61	0	annotated
f2941c44-4f8b-458a-9f59-ae885e55a9a1	0	annotated
f2941c44-4f8b-458a-9f59-ae885e55a9a1	0	annotated
f2941c44-4f8b-458a-9f59-ae885e55a9a1	0	annotated
fe9ce408-7e30-40e1-8628-cd45659b126a	0	annotated
fe9ce408-7e30-40e1-8628-cd45659b126a	0	annotated
fe9ce408-7e30-40e1-8628-cd45659b126a	0	annotated
fe9ce408-7e30-40e1-8628-cd45659b126a	0	annotated
2417ebb5-b66c-4ce5-9c13-d37500e4f2dd	0	annotated
2417ebb5-b66c-4ce5-9c13-d37500e4f2dd	0	annotated
2417ebb5-b66c-4ce5-9c13-d37500e4f2dd	0	annotated
95c0df0d-974c-4151-8049-c82a91f1e025	0	annotated
95c0df0d-974c-4151-8049-c82a91f1e025	0	annotated
e9f82353-e227-4de5-b848-f3754c5f19ca	0	annotated
e9f82353-e227-4de5-b848-f3754c5f19ca	0	annotated
ecca0de5-5b47-49f4-b3a4-72a0c9f7905c	0	annotated
ecca0de5-5b47-49f4-b3a4-72a0c9f7905c	0	annotated
10b9f91e-e7ee-436a-8426-32c163bf0f7c	0	annotated
10b9f91e-e7ee-436a-8426-32c163bf0f7c	0	annotated
f2dc2a85-0e1a-4ffe-9194-0b721f9e001b	0	annotated
f2dc2a85-0e1a-4ffe-9194-0b721f9e001b	0	annotated
8321a0ce-4cbb-4b0a-b177-f48db77394d4	0	annotated
8321a0ce-4cbb-4b0a-b177-f48db77394d4	0	annotated
d96d091e-25c6-41a7-9259-814a07178539	0	annotated
d96d091e-25c6-41a7-9259-814a07178539	0	annotated
94c0417c-658f-4644-83b7-f87dbf1c6e9b	0	annotated
94c0417c-658f-4644-83b7-f87dbf1c6e9b	0	annotated
872ce8bd-7960-498d-bbd4-811f9d6b7e7e	0	annotated
872ce8bd-7960-498d-bbd4-811f9d6b7e7e	0	annotated
c37f7054-29a5-4b38-a7ee-4d0c3903a48d	0	annotated
c37f7054-29a5-4b38-a7ee-4d0c3903a48d	0	annotated
358a0c86-7512-463d-a38a-145487a1c6c2	0	annotated
358a0c86-7512-463d-a38a-145487a1c6c2	0	annotated
d9ee5bb1-8ba0-4494-b4d0-f401b1dafa93	0	annotated
d9ee5bb1-8ba0-4494-b4d0-f401b1dafa93	0	annotated
