id	junction_width	type
fc3ca568-4219-4578-959b-cb88221aebea	2919	NA
fc3ca568-4219-4578-959b-cb88221aebea	13169	NA
c457f8b5-2613-4505-a2ad-555fea2f7fe3	680	annotated
c457f8b5-2613-4505-a2ad-555fea2f7fe3	1003	annotated
c457f8b5-2613-4505-a2ad-555fea2f7fe3	278	annotated
c457f8b5-2613-4505-a2ad-555fea2f7fe3	3122	annotated
8e74ebf1-f5e6-4ea6-a873-9644a2ac885c	160	NA
468d6505-8c87-43ab-abfa-72f9d3a15abe	88	annotated
468d6505-8c87-43ab-abfa-72f9d3a15abe	1376	annotated
4cce80f7-9916-458e-a311-fa392b21f1cc	6537	annotated
17c82161-9809-4bdc-8d2d-b308f9446bc7	54603	annotated
17c82161-9809-4bdc-8d2d-b308f9446bc7	54603	annotated
17c82161-9809-4bdc-8d2d-b308f9446bc7	54603	annotated
17c82161-9809-4bdc-8d2d-b308f9446bc7	54603	annotated
17c82161-9809-4bdc-8d2d-b308f9446bc7	54603	annotated
7b7ae230-b458-476a-a414-23ce3a730f09	120452	annotated
7b7ae230-b458-476a-a414-23ce3a730f09	120452	annotated
7b7ae230-b458-476a-a414-23ce3a730f09	120452	annotated
17c82161-9809-4bdc-8d2d-b308f9446bc7	59145	annotated
17c82161-9809-4bdc-8d2d-b308f9446bc7	59145	annotated
17c82161-9809-4bdc-8d2d-b308f9446bc7	59145	annotated
17c82161-9809-4bdc-8d2d-b308f9446bc7	59145	annotated
17c82161-9809-4bdc-8d2d-b308f9446bc7	59145	annotated
b38d5d08-c9dd-44f3-972d-7900321ec711	496	annotated
5f0a6808-27d4-4bb9-9545-5abf8b3dc85f	195	annotated
d94e702f-c0d2-4764-a8b7-f7d75f105bdb	1167	annotated
2378d6b7-bb82-4366-a687-532be50a6244	1727	NA
5b22b5c2-10c7-4e3b-943d-a5663fdd8333	2590	NA
38a1f628-3638-402a-9d64-9d704d89504d	165886	annotated
38a1f628-3638-402a-9d64-9d704d89504d	165886	annotated
f756b09a-d7f8-475d-a462-7d9b6ec62a3e	32110	annotated
f756b09a-d7f8-475d-a462-7d9b6ec62a3e	32110	annotated
f756b09a-d7f8-475d-a462-7d9b6ec62a3e	32110	annotated
f756b09a-d7f8-475d-a462-7d9b6ec62a3e	32110	annotated
f756b09a-d7f8-475d-a462-7d9b6ec62a3e	32110	annotated
b2af8e61-5384-4797-a846-0e300e6b1e53	37908	annotated
e7f8a218-77a9-44c6-8e24-8258795728eb	1708	NA
f0d580a4-e512-45fa-83df-949742285e37	146	NA
4fb46dec-4035-4818-b03a-49f0637ff40e	66378	annotated
f4f999bf-fe94-435e-ac19-f7b598287593	899	annotated
d8a9e946-770c-493e-964f-2963d5333f5f	92	annotated
868e78b6-1cee-47d2-ac7e-e1dd891131b5	2830	annotated
2eac8e3a-fb92-4c9f-b125-fe11f4eeded6	817	annotated
1b6f7a0c-6ca4-427c-8c63-ab28b07a39d6	10554	annotated
eeb63090-9899-4f6c-84d4-fbe0fdf78c15	5239	annotated
6913b1ef-88c5-447c-a0ed-8af0f2aaefa9	599	annotated
6913b1ef-88c5-447c-a0ed-8af0f2aaefa9	21461	annotated
89d6ba29-918a-44df-bb31-0e56751348bc	13653	annotated
f76ef15e-c39c-46f5-a36c-62c8936ff0a4	2495	annotated
c2058186-47a0-48cf-85ac-bcb4f1f9b76d	907	annotated
8fd5a1ec-6480-42c4-b17d-aad7e4176a7b	22599	annotated
5baa1310-5f96-4ab7-a792-5cf75d4c8b42	134	annotated
5baa1310-5f96-4ab7-a792-5cf75d4c8b42	2230	annotated
4f8da719-c365-4f2e-a96e-617242be5047	924	NA
9d87a26f-8ee0-4850-bd15-66e4f80047c1	1047	annotated
9d87a26f-8ee0-4850-bd15-66e4f80047c1	746	annotated
9d87a26f-8ee0-4850-bd15-66e4f80047c1	1006	annotated
9d87a26f-8ee0-4850-bd15-66e4f80047c1	435	annotated
fcabb879-989e-4b9c-a19b-6d982fea1745	1284	annotated
8e1520d8-c102-4897-b789-b649e9b77e21	6486	annotated
9dfa0b2d-f154-49f2-b064-3bfab530c026	51	annotated
7ae22f24-53d4-4e52-93bc-f52b2af5f8d2	844	annotated
7ae22f24-53d4-4e52-93bc-f52b2af5f8d2	58	annotated
7ae22f24-53d4-4e52-93bc-f52b2af5f8d2	1142	annotated
7ae22f24-53d4-4e52-93bc-f52b2af5f8d2	279	annotated
7cc2c3d8-5474-4034-81c4-8850242b71d6	1169	annotated
7cc2c3d8-5474-4034-81c4-8850242b71d6	1169	annotated
57efd37d-86ce-46c3-9455-ab387f70c077	481	annotated
57efd37d-86ce-46c3-9455-ab387f70c077	194	annotated
57efd37d-86ce-46c3-9455-ab387f70c077	330	annotated
dbe66555-5daa-4d75-8034-23e33452dabd	4224	annotated
dbe66555-5daa-4d75-8034-23e33452dabd	4224	annotated
dbe66555-5daa-4d75-8034-23e33452dabd	4353	annotated
dbe66555-5daa-4d75-8034-23e33452dabd	4353	annotated
dbe66555-5daa-4d75-8034-23e33452dabd	1624	annotated
dbe66555-5daa-4d75-8034-23e33452dabd	1624	annotated
c091c574-8332-4bc2-9fd0-7b469892d539	175	annotated
c091c574-8332-4bc2-9fd0-7b469892d539	175	annotated
d6623447-2e28-435e-918d-d2649c91c3ec	2826	annotated
d6623447-2e28-435e-918d-d2649c91c3ec	2826	annotated
d6623447-2e28-435e-918d-d2649c91c3ec	411	annotated
d6623447-2e28-435e-918d-d2649c91c3ec	411	annotated
d6623447-2e28-435e-918d-d2649c91c3ec	1345	annotated
d6623447-2e28-435e-918d-d2649c91c3ec	1345	annotated
c3413217-859f-4f88-add9-9373b2f23762	2310	annotated
c3413217-859f-4f88-add9-9373b2f23762	2310	annotated
c3413217-859f-4f88-add9-9373b2f23762	2310	annotated
c3413217-859f-4f88-add9-9373b2f23762	2310	annotated
c3413217-859f-4f88-add9-9373b2f23762	53325	annotated
c3413217-859f-4f88-add9-9373b2f23762	53325	annotated
c3413217-859f-4f88-add9-9373b2f23762	53325	annotated
c3413217-859f-4f88-add9-9373b2f23762	53325	annotated
8300d1c9-d22e-4448-bf0a-1aa5873e13f2	38276	annotated
5bff0966-b659-4e6c-a1a5-6afe7cb67303	50859	annotated
487d78b0-0dea-45ed-8662-02110e471ccc	5306	NA
866fbbe6-31f7-446f-a000-c0c8f2c0919a	2957	NA
618203d1-76e1-4551-b23f-0eb9d395f805	7268	annotated
49ec9823-9261-40f9-b6af-06dd2ba05d38	19152	annotated
66de1b48-aaab-46d0-8604-5631e60e14d0	1639	annotated
aa769b57-fc01-4a3f-8178-898d11ea3a57	57963	annotated
8066e708-2601-4965-a7db-cff7b704184f	12015	NA
db5bc7ef-8c59-49be-b50b-3a555f45a1bc	1197	annotated
26ddc837-9be2-405e-ba97-ce4e6c834195	154	NA
4f17e41c-e70d-4ff9-8add-df98c649ce48	530	annotated
4f17e41c-e70d-4ff9-8add-df98c649ce48	37886	annotated
2e7c8c8a-16f8-4faa-9ec6-cdb0a759bde5	100	annotated
2e7c8c8a-16f8-4faa-9ec6-cdb0a759bde5	345	annotated
7a779a1c-bf19-4fe7-a4be-11aa53653b84	275	annotated
7a779a1c-bf19-4fe7-a4be-11aa53653b84	275	annotated
c43db9ec-fbf2-4bac-ad38-51a4030b98bd	1400	annotated
c43db9ec-fbf2-4bac-ad38-51a4030b98bd	411	annotated
c43db9ec-fbf2-4bac-ad38-51a4030b98bd	140	annotated
47f20458-739a-4d06-893b-c8e0033a3789	20829	annotated
9da38ab7-f5e8-470e-914a-a8d510d39a34	3880	annotated
9da38ab7-f5e8-470e-914a-a8d510d39a34	1118	annotated
ee71b2df-51a0-4948-850d-38fb4a2a3a11	3016	annotated
ac8ef283-c341-463e-b908-a28d8fd0ec6a	326	annotated
e09c32db-fd06-4d73-9090-a79a33e9eccd	7417	NA
4002d3ba-a1c3-49cb-95fe-f48f66c0ddce	120	annotated
0f41f6fb-3f1e-42ca-acbb-555fd3b04cc3	1527	annotated
08c83a08-78de-4e71-8224-ae8d690cf3c6	402	annotated
08c83a08-78de-4e71-8224-ae8d690cf3c6	4512	annotated
308bffdd-7bda-4a63-b549-05ff9b555634	799	annotated
308bffdd-7bda-4a63-b549-05ff9b555634	1579	annotated
308bffdd-7bda-4a63-b549-05ff9b555634	3281	annotated
dd1c0108-5ca1-4ad6-a466-ff490ebb8286	3281	annotated
d408d4ee-9518-4cf4-8a92-b32648c0a86e	3272	annotated
012c5596-8bc5-4609-8bd5-5bfd147b54ba	5365	annotated
012c5596-8bc5-4609-8bd5-5bfd147b54ba	5365	annotated
012c5596-8bc5-4609-8bd5-5bfd147b54ba	10775	annotated
012c5596-8bc5-4609-8bd5-5bfd147b54ba	10775	annotated
a68f4865-3681-46d9-afe8-92727f550e15	115	annotated
dedc1bff-3836-4059-b03e-d8d8ce8c525f	8585	annotated
dedc1bff-3836-4059-b03e-d8d8ce8c525f	1967	annotated
dedc1bff-3836-4059-b03e-d8d8ce8c525f	3464	annotated
1f0ceff0-69e1-4571-bccc-40f832fe42fe	1293	annotated
1f0ceff0-69e1-4571-bccc-40f832fe42fe	1293	annotated
1f0ceff0-69e1-4571-bccc-40f832fe42fe	1293	annotated
1f0ceff0-69e1-4571-bccc-40f832fe42fe	1293	annotated
a62fefe7-45e8-4761-b738-894f08167883	64	NA
b65eb1e7-4a73-4744-8319-b6115642ce4e	9660	annotated
38a4b46b-4e90-4265-95dd-fe4a64392ad7	26937	NA
efd90151-00f7-4646-a382-30a447ae7bcb	30948	annotated
efd90151-00f7-4646-a382-30a447ae7bcb	30948	annotated
c41bf030-84a1-4da9-940f-6d493ce6fb44	297	annotated
43a081eb-aedb-4b82-afa5-87eaf8d4db3a	825	annotated
f4cdee95-21d9-4665-a2ae-1613597a98a8	27234	annotated
f4cdee95-21d9-4665-a2ae-1613597a98a8	27234	annotated
6f71ce18-5d0e-4d71-871b-f1777050a590	241	annotated
6f71ce18-5d0e-4d71-871b-f1777050a590	128	annotated
6f71ce18-5d0e-4d71-871b-f1777050a590	206	annotated
6f71ce18-5d0e-4d71-871b-f1777050a590	113	annotated
6f71ce18-5d0e-4d71-871b-f1777050a590	201	annotated
6f71ce18-5d0e-4d71-871b-f1777050a590	764	annotated
fd0a0d4a-dc2f-4da2-a91a-ab3b7aa7a292	30238	annotated
bf36fc81-17bb-4e50-b9ce-6e821b15bfb0	903	annotated
bf36fc81-17bb-4e50-b9ce-6e821b15bfb0	903	annotated
59ce6425-e56c-4e3b-b453-606931b78c0c	210	annotated
59ce6425-e56c-4e3b-b453-606931b78c0c	210	annotated
59ce6425-e56c-4e3b-b453-606931b78c0c	210	annotated
59ce6425-e56c-4e3b-b453-606931b78c0c	210	annotated
0bb8ad88-fcef-435b-9525-ad76f4f59316	13947	annotated
940202f2-8e27-4f1c-9198-b1b2781537bd	4901	annotated
56d86003-9b1d-4f37-aa31-7a526fdbda3e	2881	annotated
aa230f56-ffaf-4f41-bd67-864806f3a036	4155	annotated
aa230f56-ffaf-4f41-bd67-864806f3a036	4155	annotated
698fadb5-c942-4bae-9817-6c737c2174a3	72340	annotated
698fadb5-c942-4bae-9817-6c737c2174a3	2046	annotated
698fadb5-c942-4bae-9817-6c737c2174a3	462	annotated
698fadb5-c942-4bae-9817-6c737c2174a3	9169	annotated
698fadb5-c942-4bae-9817-6c737c2174a3	5957	annotated
698fadb5-c942-4bae-9817-6c737c2174a3	3982	annotated
698fadb5-c942-4bae-9817-6c737c2174a3	731	annotated
698fadb5-c942-4bae-9817-6c737c2174a3	10423	annotated
698fadb5-c942-4bae-9817-6c737c2174a3	54233	annotated
fc2a2d1a-8f64-4df9-b720-f4f765cbcaa9	300	annotated
4d5e834f-cd54-4c8b-9f0b-0ff17366d27a	11308	annotated
a572cf0e-83d5-4609-b978-971074888e32	3976	annotated
6561f864-19d7-4c0e-a5cb-b2094f836f6e	12015	annotated
0a88e6a1-434b-4a80-bec3-02096a9b1352	84	annotated
58ed19e7-7a95-40fd-bcd7-36c7b03918c9	152939	annotated
b9cdc845-41a4-4eff-a3c8-65bc397f4f86	153884	annotated
b9cdc845-41a4-4eff-a3c8-65bc397f4f86	153884	annotated
6c666a0d-cfdb-4143-923f-311d5fa22b90	648	annotated
5140c3c4-5694-4d17-844d-16ad9bcfdcac	322	annotated
5140c3c4-5694-4d17-844d-16ad9bcfdcac	322	annotated
5140c3c4-5694-4d17-844d-16ad9bcfdcac	322	annotated
5140c3c4-5694-4d17-844d-16ad9bcfdcac	322	annotated
526f7d93-7060-4a97-b235-cf04d02d4e38	234	annotated
df077fdb-5b21-4020-ba86-72e9c1c87246	16438	annotated
df077fdb-5b21-4020-ba86-72e9c1c87246	16438	annotated
e07ef38a-d9fc-428f-8ad4-66199d061bb2	7490	annotated
6bd90fe6-c6b7-47cc-a498-bb845934ce90	21245	annotated
6bd90fe6-c6b7-47cc-a498-bb845934ce90	21245	annotated
6bd90fe6-c6b7-47cc-a498-bb845934ce90	977	annotated
6bd90fe6-c6b7-47cc-a498-bb845934ce90	977	annotated
6bd90fe6-c6b7-47cc-a498-bb845934ce90	32401	annotated
6bd90fe6-c6b7-47cc-a498-bb845934ce90	32401	annotated
a0edbd57-a385-4a7b-a40f-0fd67b0e8a7f	2615	annotated
6479024e-5062-4b95-911c-996f4bb2abe0	5092	annotated
6479024e-5062-4b95-911c-996f4bb2abe0	5092	annotated
992e3914-72b5-440f-b753-87fd8e719e19	73	annotated
992e3914-72b5-440f-b753-87fd8e719e19	73	annotated
d09d5e4d-e9e4-4bb9-91e1-6b85278573d0	56	annotated
6ab3d84f-ae90-4b65-a622-d03883356468	20473	NA
d0502143-4d8a-46f7-ba77-a35ada50c681	945	NA
9bdd1314-0460-443e-9b76-dae05abf9201	2978	annotated
34ae0d1b-03d0-418c-bab5-5360383cf8f3	337	annotated
7853d8bc-1ddf-43e6-997f-daf14bf4a3e0	7194	annotated
6932246f-9398-4e22-af87-5b7cff522c06	72	annotated
91c2857d-0d4d-4b32-8ebd-7d9616937368	20643	annotated
f7dbb7f8-3de9-4b96-ab47-710d7ae77d6d	204	annotated
c42b96e9-a2c2-4f02-bc7b-c167039dc68a	1254	annotated
c42b96e9-a2c2-4f02-bc7b-c167039dc68a	725	annotated
c42b96e9-a2c2-4f02-bc7b-c167039dc68a	1312	annotated
c42b96e9-a2c2-4f02-bc7b-c167039dc68a	210	annotated
c42b96e9-a2c2-4f02-bc7b-c167039dc68a	371	annotated
c42b96e9-a2c2-4f02-bc7b-c167039dc68a	1337	annotated
c42b96e9-a2c2-4f02-bc7b-c167039dc68a	225	annotated
75910496-b44e-4554-8088-bdfcdf6c90c9	1128	NA
096ceba2-da45-4099-9f64-b464d6f58e67	4801	NA
277c97cc-7391-4259-9d39-4ea18fe8ffe5	14862	annotated
277c97cc-7391-4259-9d39-4ea18fe8ffe5	1667	annotated
182264c8-3843-4a63-afad-1eac01efb74d	4799	annotated
182264c8-3843-4a63-afad-1eac01efb74d	4799	annotated
182264c8-3843-4a63-afad-1eac01efb74d	4799	annotated
182264c8-3843-4a63-afad-1eac01efb74d	4799	annotated
024da2b0-fd20-467c-8816-1f621baa27e3	5630	annotated
b9a7ee1b-9ff7-41fa-b945-cfd192b737c8	1447	annotated
b9a7ee1b-9ff7-41fa-b945-cfd192b737c8	1447	annotated
ec05509c-46ca-4a1a-9143-97c7eb350e55	368	annotated
0a90c4db-4e0b-45af-832d-f5fcf383b46a	1959	annotated
2d6a3a97-b934-4c3d-9321-94fa2917f8a0	2581	annotated
f9a829fd-4542-4f58-8a6a-da79a467b8a9	1826	annotated
2f8fe0c3-45fd-4d26-8e3d-1f83af18e606	23741	annotated
2f8fe0c3-45fd-4d26-8e3d-1f83af18e606	23741	annotated
759b0679-946b-4ba0-be71-a0f3b007d6cd	109	annotated
759b0679-946b-4ba0-be71-a0f3b007d6cd	109	annotated
eebd48cc-7717-43e6-a790-d74a3ae3917c	1182	annotated
eebd48cc-7717-43e6-a790-d74a3ae3917c	3463	annotated
35c79bb8-4767-4705-9471-42bb679a1fca	27217	annotated
6b066b9c-2c50-49dc-adcf-b7f209ad802b	1957	annotated
6b066b9c-2c50-49dc-adcf-b7f209ad802b	1957	annotated
6b066b9c-2c50-49dc-adcf-b7f209ad802b	1156	annotated
6b066b9c-2c50-49dc-adcf-b7f209ad802b	1156	annotated
8681c4b0-a89f-44d1-8f7c-6fcfef151a90	1387	annotated
e2fc68b7-5458-45dd-92d5-e269af9d2084	2498	NA
3e9aecaf-fc7f-4763-bace-623327e85caa	3118	annotated
3e9aecaf-fc7f-4763-bace-623327e85caa	60523	annotated
f1116830-d395-400a-94b8-79a69b310474	101175	annotated
427bff03-3ff8-4687-9e34-e71584a0d4a7	2622	annotated
9dac66fa-92b7-4558-9b29-484983e65412	20976	annotated
5e2b832d-b04d-4ce3-afb1-1ccb3adbd4d7	17771	annotated
af5463b7-a4f9-473d-bf89-99ebf8aaab9b	109739	annotated
85acb861-c7fb-4cdf-b69e-8ad769d3912b	135	annotated
c1e1417c-1602-46dd-83ec-59c00e24580c	24767	annotated
c1e1417c-1602-46dd-83ec-59c00e24580c	24767	annotated
7d049e7f-d883-40ed-a1fc-ac6b692ee80a	17932	annotated
7d049e7f-d883-40ed-a1fc-ac6b692ee80a	13953	annotated
a141f874-dbf0-4783-8c81-a8ed1985a856	1579	annotated
a141f874-dbf0-4783-8c81-a8ed1985a856	90	annotated
a141f874-dbf0-4783-8c81-a8ed1985a856	2231	annotated
b0397d67-78e1-4bcd-b7d5-6f60e8e6fc2e	3872	annotated
33004571-f2a9-4124-a55a-e84faec43c0a	401	annotated
b96208d1-39f2-441c-94c8-49dcb4ef9a71	6510	annotated
a19b0b0e-62d7-4a8e-bb83-861810328128	7152	annotated
aa0a3084-edf8-4ed0-95e1-3543590d092b	977	annotated
33e88f0a-973b-4d15-96b5-6a89c8009486	1261	annotated
4f77abb5-766e-4194-a9b4-f0a7410bfb77	127	annotated
b325ee8e-01e5-4e46-8f4a-323b3a2d0795	606	annotated
15dd8f3c-5e05-4451-8443-5287113cae60	3758	annotated
15dd8f3c-5e05-4451-8443-5287113cae60	1079	annotated
39c60def-966e-444e-99b7-023ee032bf7a	716	NA
75af4d5e-320a-4b64-8fcd-795ea3faa1bc	4055	annotated
2d183951-c096-4606-b616-eadf9ee10867	32211	annotated
31fbd9db-2825-40f8-9c7b-cb32b15d1b88	247	annotated
f8bb3e2c-d00a-4bcf-b382-88267f4b1653	2962	annotated
aa4fda39-af79-4856-a871-2784d1503c4b	1725	annotated
9cd4dc12-3d80-465f-8f18-e16373bcaad1	638	annotated
8ad00d57-0759-45e6-b315-a238c3093370	17039	NA
2e7b9e38-0258-4853-9260-cf09d645f336	15153	annotated
2e7b9e38-0258-4853-9260-cf09d645f336	15728	annotated
61469ea0-a153-4ef6-9201-1215aca3cd70	4821	NA
3299ebbf-ab3f-481f-aca6-b4681a53aaeb	27134	annotated
3299ebbf-ab3f-481f-aca6-b4681a53aaeb	2233	annotated
1b580955-3c27-422b-922a-bc9d48665f45	12850	annotated
58f7c539-c81a-48ca-99f7-72c2f542502d	5921	annotated
bb76b1e1-57bc-4e3d-a490-3d892b1f3c22	274	annotated
9e84ec59-db38-4e4f-b424-a2d5b2c5fd6b	8861	NA
9e84ec59-db38-4e4f-b424-a2d5b2c5fd6b	10151	NA
8edcf669-676f-49bf-af4f-567e93f308e2	55757	annotated
035e60f5-6841-4141-bb68-bd588ee9d176	4315	annotated
f7bf00ce-31fe-474d-86fb-ec1eb89b3edd	2958	annotated
d466ebcb-c40a-436f-bf70-0c5c213285f3	10137	annotated
d466ebcb-c40a-436f-bf70-0c5c213285f3	10137	annotated
3fc5fa68-03bf-4284-b5d3-30bbe73f4104	21484	annotated
4fe1a836-7807-476e-9669-14c6162e27d6	5709	annotated
2ec8c098-37ba-4b5b-82eb-433fa721fc0b	25106	annotated
2ec8c098-37ba-4b5b-82eb-433fa721fc0b	25106	annotated
b0afde50-e179-412a-81ba-8c041af42e64	4585	annotated
6b8590de-8451-4cea-82a7-2b055e12d6af	353	NA
5683123d-20b0-48d2-adab-1b9ce60c4286	44	annotated
867390c9-db0d-446f-ab5e-7d074697862a	3677	annotated
a12cda2f-6dba-4853-a352-a918e7808022	8543	annotated
a12cda2f-6dba-4853-a352-a918e7808022	8543	annotated
7fdecf15-b3a2-4a9d-8983-34e7fc210521	3875	annotated
7fdecf15-b3a2-4a9d-8983-34e7fc210521	8009	annotated
927eee13-17a6-4df9-b4ae-d47d760fd259	69	annotated
927eee13-17a6-4df9-b4ae-d47d760fd259	69	annotated
927eee13-17a6-4df9-b4ae-d47d760fd259	69	annotated
08e2b17b-5aaf-4ca8-9b4f-c8e845a41220	1608	NA
16ad2b30-0c0b-482b-b2b5-6f098b615fad	1521	annotated
16ad2b30-0c0b-482b-b2b5-6f098b615fad	1521	annotated
5a701405-8231-437e-ad74-7a5a33991902	99	annotated
a8264b05-959f-48cb-a6d9-e0bc2e8bd0e7	18920	annotated
3cac9e9b-4219-497d-b91c-95e90312e81c	4439	annotated
0a3d426f-76e8-4bb2-999e-b4e006f69220	10218	annotated
0a3d426f-76e8-4bb2-999e-b4e006f69220	10218	annotated
c9fd9cfc-5ba1-490a-ac00-7f2010a9ab39	10481	NA
32c79e9e-ed33-4d94-a5ea-c6b76e3a21c4	37509	annotated
f3aae652-aafd-4c5f-89fd-1dc13f1695b4	30690	annotated
6f2c9c71-a499-4f48-8e99-3b7599be7f0f	112965	annotated
7a84fc4c-059f-41a2-af74-0d7f62f5b26d	14410	annotated
829a161c-d0a2-4a16-8a8f-721d058d212d	34003	annotated
829a161c-d0a2-4a16-8a8f-721d058d212d	34003	annotated
829a161c-d0a2-4a16-8a8f-721d058d212d	34003	annotated
829a161c-d0a2-4a16-8a8f-721d058d212d	34003	annotated
5a5e74d7-b84a-4a2f-a2db-1e298cd974ab	659	annotated
120eb4a9-7054-4e1a-80fc-fc0b9fa22589	4793	annotated
6caa0a53-4661-4d36-a6a9-9568f71ef7d4	12799	annotated
c3bc7931-2b4d-4141-8f00-2bb85356e0e8	6873	annotated
0235942b-befe-45ef-bde3-478ddca391bd	485	NA
37912e3d-1bcc-42bf-b6b9-e4df554a8292	243	annotated
ad7e2501-18c5-4a5b-a184-18a914898162	1432	annotated
c0fd8b31-7f11-44de-94b0-00a90f2fed66	1432	annotated
c0fd8b31-7f11-44de-94b0-00a90f2fed66	5996	annotated
3c086cd4-3991-43be-9b67-991ad99132da	202	NA
