id	junction_width	type
18b2f586-ec04-46d0-93a8-9cf3491bd154	119	annotated
18b2f586-ec04-46d0-93a8-9cf3491bd154	119	annotated
18b2f586-ec04-46d0-93a8-9cf3491bd154	121	annotated
18b2f586-ec04-46d0-93a8-9cf3491bd154	121	annotated
18b2f586-ec04-46d0-93a8-9cf3491bd154	121	annotated
18b2f586-ec04-46d0-93a8-9cf3491bd154	121	annotated
18b2f586-ec04-46d0-93a8-9cf3491bd154	121	annotated
18b2f586-ec04-46d0-93a8-9cf3491bd154	121	annotated
18b2f586-ec04-46d0-93a8-9cf3491bd154	121	annotated
18b2f586-ec04-46d0-93a8-9cf3491bd154	121	annotated
36c2cfc6-4e39-4336-8b8c-228706046b1f	1367	annotated
4f556b82-ae6a-4ced-9271-84f51588ac3a	1367	annotated
3fc57182-d825-4a84-a93f-009c45b66beb	1367	annotated
67ae916b-a44f-4485-ab11-7917b9c1ef10	345	annotated
964e1279-fa4a-4e55-9a47-2c758c34fd84	300	annotated
964e1279-fa4a-4e55-9a47-2c758c34fd84	786	annotated
964e1279-fa4a-4e55-9a47-2c758c34fd84	397	annotated
1b012765-f55b-4d0b-afce-a7a894ee2792	411	annotated
9933bfd0-6a90-446c-802a-6b8bf1c5f5a3	1119	annotated
a510c008-996c-40bf-9ba7-a887420e0579	160	annotated
23b7857b-ad61-4091-a653-df8c3b3ee8d5	710	annotated
374e3d53-8ac3-46c1-9e4c-23c7b98de407	412	annotated
666123c8-62c5-4aba-9812-b6ad75692801	668	annotated
728f5ca9-32a6-453b-a887-5f2c9fb0c157	351	annotated
31cdc05f-9d37-445e-960e-f5f5c5defafa	753	annotated
8d41b394-bd3c-494e-b6b6-db84d5f1fa8f	192	annotated
9cecffae-b917-45da-ab7e-db360ff8da00	216	annotated
2b0f1d32-faac-4b9a-8455-bf3c1dd6a7b4	26	annotated
2b0f1d32-faac-4b9a-8455-bf3c1dd6a7b4	245	annotated
2b0f1d32-faac-4b9a-8455-bf3c1dd6a7b4	129	annotated
2b0f1d32-faac-4b9a-8455-bf3c1dd6a7b4	170	annotated
dbe97266-98a8-4a2b-a847-6c48afad21fa	679	annotated
c645e51d-38d5-481e-9f3b-15b93e51bb63	670	annotated
be5829d3-23ee-4f23-b407-722d536846d1	204	annotated
53b74397-bb61-4d08-a5c9-4c3a46f93914	1072	annotated
006a622c-43dd-4bb3-9d14-07f98cd7f567	117	annotated
e6e21dce-e5d5-423f-b530-b3f14b9c4404	539	annotated
e6e21dce-e5d5-423f-b530-b3f14b9c4404	614	annotated
b1a5c136-a751-4582-a19f-16655382bf53	1221	annotated
74b510c2-47a4-4135-bbf6-5bd13a65833f	122	NA
d7e922ac-8d25-4d85-b4d8-4efe3ecbda74	82	NA
d7e922ac-8d25-4d85-b4d8-4efe3ecbda74	281	NA
e093b9d6-ff07-4094-9198-898803e81ee2	371	annotated
8360cffe-5417-4aa3-a068-01ba83c65b51	593	NA
8360cffe-5417-4aa3-a068-01ba83c65b51	316	NA
9e17ad95-2694-4abe-a06b-57bf1a2c58cd	493	annotated
ac4b8358-d45e-48cd-89cd-b6a7aff1a803	429	annotated
3e328ae2-bbba-429b-9315-5ee846c6c9bd	144	annotated
b3d65a75-abce-451a-9471-dbe2f2456350	170	annotated
7b6b816d-df03-4335-8b8f-e24844040b43	1455	annotated
6efaa95d-0fa8-4aed-b1b9-af6e8360152e	240	NA
06eede2a-ba10-4105-8cc9-1e55380f5b24	243	NA
58ce2153-51b3-4f5e-874b-dccbf5b8313f	211	NA
58ce2153-51b3-4f5e-874b-dccbf5b8313f	135	NA
65a530f3-5a64-4b32-a6a9-bf15ec36f1f4	698	NA
7896614e-6623-420e-a13e-c6e9805dddd6	384	NA
0b2000bf-d228-4b89-ae45-6a454564b6fb	107	NA
0ebecfe3-a3f7-4e9b-8b0b-a7b5469479ee	103	NA
0b2000bf-d228-4b89-ae45-6a454564b6fb	235	NA
7253775b-c19f-45cf-9983-ca3d44c193ee	317	NA
7253775b-c19f-45cf-9983-ca3d44c193ee	336	NA
40ba6b08-802f-4e61-b3da-8950ef907343	212	NA
3cd05d9c-f62d-41a0-949e-269193299975	202	annotated
3cd05d9c-f62d-41a0-949e-269193299975	202	annotated
3cd05d9c-f62d-41a0-949e-269193299975	86	annotated
3cd05d9c-f62d-41a0-949e-269193299975	86	annotated
3cd05d9c-f62d-41a0-949e-269193299975	252	annotated
3cd05d9c-f62d-41a0-949e-269193299975	252	annotated
3cd05d9c-f62d-41a0-949e-269193299975	34	annotated
3cd05d9c-f62d-41a0-949e-269193299975	34	annotated
dc2d95b9-87fe-4b03-9d18-e35e82ce1df0	269	annotated
281d517f-2726-412d-8dfb-2551ca08f190	654	annotated
281d517f-2726-412d-8dfb-2551ca08f190	53	annotated
409a0048-549e-4094-9d62-856678e09788	758	annotated
0762ccef-44bb-4d71-9ea9-683e6b4db62d	1429	annotated
4aed2d79-5dcb-4da3-b8c7-a8973c406bdc	160	annotated
c4157157-d0d2-45a9-9cb3-05ebdcf70482	264	annotated
b2f0aa0d-bae3-4dce-b781-8a1e61ff6e48	252	annotated
30660f4e-858d-4adc-9bac-17ac421f3486	503	annotated
df5696df-2b24-40c4-9a5f-99d4bd34d56f	943	annotated
3843061c-1ef9-4c55-969c-1c80e0661864	643	annotated
3843061c-1ef9-4c55-969c-1c80e0661864	643	annotated
3843061c-1ef9-4c55-969c-1c80e0661864	240	annotated
3843061c-1ef9-4c55-969c-1c80e0661864	240	annotated
3843061c-1ef9-4c55-969c-1c80e0661864	177	annotated
3843061c-1ef9-4c55-969c-1c80e0661864	177	annotated
69aab09f-b08b-43c9-8b77-fe6778d16c0a	373	annotated
5f6851ef-8ac4-49d9-ba5c-230f83775b8e	120	annotated
36b8ead6-1d82-422c-af24-a007137f5c1c	994	annotated
8554e564-f2ad-4794-ab1e-3b33b982c17d	185	annotated
e8385ae9-a754-4319-af62-1dba164e4649	269	annotated
df0f001c-1848-4f68-bd23-5e4d80b28165	179	annotated
a01b10de-4990-4db5-872c-e90cfbe61314	345	annotated
ffa776f6-41e5-4bfe-9920-b7cdbe304d45	360	annotated
513e40d2-c354-4629-ae3b-059c17f2c133	553	annotated
d4002f1c-bf4a-4a1c-ab89-37e5cdb22f91	214	annotated
047e44ee-4669-421b-ab1f-b404b1f6ce48	449	annotated
1104497c-1749-4264-a8e5-fbaf0c7351b0	133	annotated
1104497c-1749-4264-a8e5-fbaf0c7351b0	188	annotated
1104497c-1749-4264-a8e5-fbaf0c7351b0	18	annotated
624b9443-fada-4b0a-aded-55b85eaaedb7	915	annotated
55aa8e5f-721c-47a6-8244-f3ac5721b8af	283	annotated
55aa8e5f-721c-47a6-8244-f3ac5721b8af	62	annotated
6c166c1b-ecec-4396-bbb5-4c8f4cf5d53a	271	annotated
3830a48d-2790-4e93-bf85-3e42ccfcb1a3	341	annotated
fdf8a938-f67e-48b7-9fbd-3c577f10e0d4	72	annotated
fdf8a938-f67e-48b7-9fbd-3c577f10e0d4	39	annotated
f0e0caf6-5de0-4acb-830a-ce24bead04bf	95	annotated
f0e0caf6-5de0-4acb-830a-ce24bead04bf	95	annotated
f0e0caf6-5de0-4acb-830a-ce24bead04bf	625	annotated
f0e0caf6-5de0-4acb-830a-ce24bead04bf	625	annotated
c096cc33-dd8d-43b4-b443-a4c62e9ea01b	117	annotated
4d403a7a-e607-44cb-be14-cee63e3c13b6	250	annotated
