id	junction_width	type
91ebbaa3-46d5-476d-b2ec-61057f9e8a03	856	annotated
91ebbaa3-46d5-476d-b2ec-61057f9e8a03	856	annotated
91ebbaa3-46d5-476d-b2ec-61057f9e8a03	856	annotated
a4217859-5b8c-4684-889c-75ad2fa76e43	2021	annotated
a4217859-5b8c-4684-889c-75ad2fa76e43	2021	annotated
dcaf7186-5843-4771-be90-b93ebbf0031b	186	annotated
dcaf7186-5843-4771-be90-b93ebbf0031b	186	annotated
67ccf0b2-a3eb-419e-827c-35c7410a8d29	134	annotated
67ccf0b2-a3eb-419e-827c-35c7410a8d29	134	annotated
3db0f10b-4b15-4ce7-b733-9ce31d84c9e9	295	annotated
3db0f10b-4b15-4ce7-b733-9ce31d84c9e9	295	annotated
d869ee56-f764-4567-9355-98b743779fde	536	annotated
d869ee56-f764-4567-9355-98b743779fde	536	annotated
d14ada25-44c3-4ba0-9fe9-fe9bdf43c9f5	62321	annotated
d14ada25-44c3-4ba0-9fe9-fe9bdf43c9f5	62321	annotated
d14ada25-44c3-4ba0-9fe9-fe9bdf43c9f5	62321	annotated
d58bd4b2-dfd3-4670-ba8d-8e9937bd4062	425	annotated
d58bd4b2-dfd3-4670-ba8d-8e9937bd4062	425	annotated
d58bd4b2-dfd3-4670-ba8d-8e9937bd4062	425	annotated
385cb290-399c-4634-972c-ff01b6df86b8	67	annotated
385cb290-399c-4634-972c-ff01b6df86b8	67	annotated
41a209a6-c632-49a5-acb7-ceaf1c0d550a	1701	annotated
41a209a6-c632-49a5-acb7-ceaf1c0d550a	875	annotated
f880fdd0-fbbc-4469-918c-38c2521f27c9	1581	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	281	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	281	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	281	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	281	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	281	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	281	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	281	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	281	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	281	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	281	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	281	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	281	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	281	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	281	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	281	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	281	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	281	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	281	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	1243	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	1243	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	1243	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	1243	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	1243	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	1243	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	281	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	281	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	281	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	281	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	281	annotated
a20060b9-e50b-4e90-a2ec-8b3ed73bbec2	281	annotated
fe733b22-ab7a-42cc-a72d-c52fb038400b	886	annotated
dd601a6e-818f-4981-990b-1e41fcbf1b2f	3257	NA
300f5565-3321-45dc-baca-27ec737de087	1618	annotated
300f5565-3321-45dc-baca-27ec737de087	3384	annotated
fe134989-d97c-41d0-9dec-afa821ead5ac	414	annotated
0eb9e982-c0a0-4bd2-bdef-d9ebdfc88d76	40	NA
84f90177-77a8-41df-b646-9f6fd4103b16	1821	annotated
1008aa11-cec3-45e0-9e67-f40ef4f4bbff	1699	annotated
e4ae11b7-4668-4cc3-ab43-1b02c2f732fc	2600	annotated
e6ff3d77-81b0-45dd-b2c9-7660193f0e03	10196	annotated
cfd9819e-d778-4f00-a240-9d05940ad192	7615	NA
ee2ea971-68eb-42d6-933c-095d749f42ba	8745	annotated
d117681f-289b-4780-8223-c8f3503a7f72	2233	annotated
4b11ce0b-a462-41ba-adb2-3d013ea304ad	1410	annotated
4b11ce0b-a462-41ba-adb2-3d013ea304ad	1410	annotated
6f7b0cfb-4d73-44fe-8fa3-bf19ecd56e72	3649	annotated
6f7b0cfb-4d73-44fe-8fa3-bf19ecd56e72	1242	annotated
6f7b0cfb-4d73-44fe-8fa3-bf19ecd56e72	3674	annotated
6f7b0cfb-4d73-44fe-8fa3-bf19ecd56e72	734	annotated
6f7b0cfb-4d73-44fe-8fa3-bf19ecd56e72	4323	annotated
6f7b0cfb-4d73-44fe-8fa3-bf19ecd56e72	11615	annotated
6768e9ec-0529-4c84-b531-98328b6b1544	252	annotated
6768e9ec-0529-4c84-b531-98328b6b1544	306	annotated
6768e9ec-0529-4c84-b531-98328b6b1544	1264	annotated
6768e9ec-0529-4c84-b531-98328b6b1544	795	annotated
923dfee2-999a-4ec3-96e4-d79e9e3da1ae	254	annotated
923dfee2-999a-4ec3-96e4-d79e9e3da1ae	576	annotated
d5eb29fa-1f7a-44c9-ab71-c798d0b63206	3692	annotated
82dabaaf-bf4d-4a69-b976-6ba37acc0290	3138	annotated
82dabaaf-bf4d-4a69-b976-6ba37acc0290	3138	annotated
82dabaaf-bf4d-4a69-b976-6ba37acc0290	4644	annotated
82dabaaf-bf4d-4a69-b976-6ba37acc0290	4644	annotated
82dabaaf-bf4d-4a69-b976-6ba37acc0290	120	annotated
82dabaaf-bf4d-4a69-b976-6ba37acc0290	120	annotated
82dabaaf-bf4d-4a69-b976-6ba37acc0290	4561	annotated
82dabaaf-bf4d-4a69-b976-6ba37acc0290	4561	annotated
4d56c0c9-a758-4193-b7ed-800707ef0037	2792	NA
712da6b3-3e07-44ed-ba2e-67b636575de8	245	annotated
712da6b3-3e07-44ed-ba2e-67b636575de8	245	annotated
712da6b3-3e07-44ed-ba2e-67b636575de8	384	annotated
712da6b3-3e07-44ed-ba2e-67b636575de8	384	annotated
712da6b3-3e07-44ed-ba2e-67b636575de8	156	annotated
712da6b3-3e07-44ed-ba2e-67b636575de8	156	annotated
712da6b3-3e07-44ed-ba2e-67b636575de8	349	annotated
712da6b3-3e07-44ed-ba2e-67b636575de8	349	annotated
712da6b3-3e07-44ed-ba2e-67b636575de8	1275	annotated
712da6b3-3e07-44ed-ba2e-67b636575de8	1275	annotated
712da6b3-3e07-44ed-ba2e-67b636575de8	1039	annotated
712da6b3-3e07-44ed-ba2e-67b636575de8	1039	annotated
0aeee057-ff4f-433d-8b87-c1dd647343b2	118	annotated
724c9d7d-29a6-4090-a746-3f17a3a5b8cc	403	annotated
724c9d7d-29a6-4090-a746-3f17a3a5b8cc	1958	annotated
724c9d7d-29a6-4090-a746-3f17a3a5b8cc	850	annotated
724c9d7d-29a6-4090-a746-3f17a3a5b8cc	1650	annotated
972bdd46-1b1b-4b5c-a684-6859a7c73f29	503	NA
6c49bc44-54eb-4872-b523-7228b8f803fe	436	NA
0fc06759-fe60-4eb2-b901-151b84c2b9eb	90	annotated
0fc06759-fe60-4eb2-b901-151b84c2b9eb	1384	annotated
efba5a08-0cae-4551-9e23-a58c97aa4f73	64	NA
9bc4136f-c122-49c7-954c-783edbc2df47	64	annotated
9bc4136f-c122-49c7-954c-783edbc2df47	64	annotated
9bc4136f-c122-49c7-954c-783edbc2df47	64	annotated
c3420324-7412-4c70-a414-3c08675a76fe	60273	annotated
b9b0fa80-5753-4c5f-8e93-8ee8eeb3460f	20452	annotated
cdea62d8-a87f-421b-a290-2ca0b1cdbd38	3290	annotated
cdea62d8-a87f-421b-a290-2ca0b1cdbd38	561	annotated
cdea62d8-a87f-421b-a290-2ca0b1cdbd38	769	annotated
cdea62d8-a87f-421b-a290-2ca0b1cdbd38	1258	annotated
cdea62d8-a87f-421b-a290-2ca0b1cdbd38	3822	annotated
fcbbcf5d-c4be-4901-aa47-8009ef6c8395	2185	annotated
293a0d37-5c4f-44ca-a7d0-b327bde7f553	348	annotated
23396e3c-630c-4a2f-a057-ac789f9e468a	4984	annotated
23396e3c-630c-4a2f-a057-ac789f9e468a	4984	annotated
37e82080-a24c-4ee7-af0b-97a09a52efcd	1969	annotated
71b5f55a-e2d9-4f60-8879-b6d9513af8a5	2380	annotated
3a8c4201-61f8-4b06-822a-d9b0b4a40fc0	42323	annotated
3a8c4201-61f8-4b06-822a-d9b0b4a40fc0	42323	annotated
3a8c4201-61f8-4b06-822a-d9b0b4a40fc0	42323	annotated
3a8c4201-61f8-4b06-822a-d9b0b4a40fc0	42323	annotated
3a8c4201-61f8-4b06-822a-d9b0b4a40fc0	42323	annotated
a9f68775-a5c7-45dd-989d-0faa7ac9c817	3851	annotated
325b29fb-66e0-4bb5-8503-e75499ebb18c	321	annotated
325b29fb-66e0-4bb5-8503-e75499ebb18c	3696	annotated
bf699593-6bf3-4375-be75-d42e8be4f83f	366	annotated
3ff16477-0066-46f1-961e-afc14fce9d99	97	annotated
54c41868-90fd-4b78-97a9-da38de40a0a2	1603	annotated
54c41868-90fd-4b78-97a9-da38de40a0a2	15615	annotated
54c41868-90fd-4b78-97a9-da38de40a0a2	29183	annotated
54c41868-90fd-4b78-97a9-da38de40a0a2	14766	annotated
c1488413-2a52-45e3-9e07-7ff689291e41	529	annotated
992382fc-faca-424c-ac85-c055df6eb66b	337	annotated
1922d634-82c5-4e90-83a4-332c651c59d0	4516	annotated
119336d0-2ba0-41cc-b487-78412c395398	105458	annotated
119336d0-2ba0-41cc-b487-78412c395398	105458	annotated
119336d0-2ba0-41cc-b487-78412c395398	28121	annotated
119336d0-2ba0-41cc-b487-78412c395398	28121	annotated
f32ccb18-2b29-4e42-9f9a-9946a54e246b	6382	annotated
bf9a6c09-8c5f-4a9a-b976-865f8c6299c9	329	annotated
a6c2a4f7-f9cf-40ee-9eab-6f28ac261849	31309	annotated
a6c2a4f7-f9cf-40ee-9eab-6f28ac261849	31309	annotated
a6c2a4f7-f9cf-40ee-9eab-6f28ac261849	31309	annotated
a6c2a4f7-f9cf-40ee-9eab-6f28ac261849	31309	annotated
a6c2a4f7-f9cf-40ee-9eab-6f28ac261849	31309	annotated
2ca5c494-5b64-4247-9d62-b907ecfbedf6	5886	annotated
2ca5c494-5b64-4247-9d62-b907ecfbedf6	5886	annotated
2ca5c494-5b64-4247-9d62-b907ecfbedf6	5886	annotated
2ca5c494-5b64-4247-9d62-b907ecfbedf6	5886	annotated
2ca5c494-5b64-4247-9d62-b907ecfbedf6	5886	annotated
1714e444-0219-41d1-a691-ff772366d501	402	annotated
1714e444-0219-41d1-a691-ff772366d501	8278	annotated
d9b5d9a8-f1a6-4789-899b-607422d81bb3	3780	annotated
d9b5d9a8-f1a6-4789-899b-607422d81bb3	2747	annotated
692216a3-1258-4722-8cdd-5452ca8090d2	2348	annotated
692216a3-1258-4722-8cdd-5452ca8090d2	2348	annotated
a147867b-47ca-4dea-8ffe-cf0c75f0274c	76	annotated
7d196430-bba5-40f1-b11c-3115f479d252	2362	annotated
4ca1b4bf-9aff-4b54-bb43-48575f6071df	1688	annotated
4ca1b4bf-9aff-4b54-bb43-48575f6071df	1688	annotated
4ca1b4bf-9aff-4b54-bb43-48575f6071df	22158	annotated
4ca1b4bf-9aff-4b54-bb43-48575f6071df	22158	annotated
29c2eaf0-1edf-469d-bdf9-c1ad7f2282b1	448	annotated
4c199cb8-e902-4368-a698-521fdf0278b6	14284	annotated
19776a37-d5dc-47ce-a89e-cc49e53e6a6d	18592	annotated
773e9fdf-4e3c-4a92-84bc-ceb00a98ae9e	8047	annotated
773e9fdf-4e3c-4a92-84bc-ceb00a98ae9e	634	annotated
7971207e-5360-4ea6-90da-894d6d67197c	125562	annotated
7971207e-5360-4ea6-90da-894d6d67197c	125562	annotated
7971207e-5360-4ea6-90da-894d6d67197c	125562	annotated
1f10f3b1-0639-4238-b48a-3e764e75b536	123122	annotated
1f10f3b1-0639-4238-b48a-3e764e75b536	123122	annotated
1f10f3b1-0639-4238-b48a-3e764e75b536	123122	annotated
1f10f3b1-0639-4238-b48a-3e764e75b536	123122	annotated
de9ca7d3-02d3-46dd-b516-3ec3ad02b768	213	annotated
81c896e9-e4f4-4aca-82e8-c2e6b83ae682	218	annotated
54c7e281-c970-49c3-9c91-47476da5193b	49	annotated
54c7e281-c970-49c3-9c91-47476da5193b	49	annotated
86640760-8332-457c-ad65-cfa1ad848fad	6426	annotated
d3761df0-2ea6-4c91-9576-591f2bb1f212	185	NA
a9273748-91fe-4d4d-bbf2-6894d51e32cc	2201	annotated
4ac781c5-c490-42ba-8764-a99124d64b26	47065	annotated
5faa8d2a-378e-4714-8979-249d568516f2	5205	annotated
5faa8d2a-378e-4714-8979-249d568516f2	5205	annotated
a8bcc71f-ebcb-409c-b39a-f06d012adc28	5825	annotated
a8bcc71f-ebcb-409c-b39a-f06d012adc28	5825	annotated
a8bcc71f-ebcb-409c-b39a-f06d012adc28	5825	annotated
a8bcc71f-ebcb-409c-b39a-f06d012adc28	5825	annotated
a8bcc71f-ebcb-409c-b39a-f06d012adc28	1192	annotated
a8bcc71f-ebcb-409c-b39a-f06d012adc28	1192	annotated
a8bcc71f-ebcb-409c-b39a-f06d012adc28	1192	annotated
a8bcc71f-ebcb-409c-b39a-f06d012adc28	1192	annotated
896b3420-72de-4412-9bc6-6335bf3619f6	4131	annotated
5b8709ae-96d6-474e-a4fc-64f6d3a8e2a7	10854	annotated
3754ba03-c247-4da3-b009-a434078c722e	1458	annotated
3754ba03-c247-4da3-b009-a434078c722e	1458	annotated
3754ba03-c247-4da3-b009-a434078c722e	1458	annotated
99a95c25-5645-48bd-9f34-831110a34d76	168536	annotated
0be21bde-0979-4fdb-ade6-ad9e677c498b	50101	annotated
0be21bde-0979-4fdb-ade6-ad9e677c498b	132579	annotated
84e4b1d6-d72b-455c-853d-176f87d774a1	84951	annotated
57fd7893-6b4c-47d9-a5aa-788b34c483eb	526	annotated
57fd7893-6b4c-47d9-a5aa-788b34c483eb	526	annotated
06ba8385-00d6-4874-b3bb-426046d48eb2	2279	annotated
9de9e688-c494-469b-9f76-cfd3660fc874	92	annotated
bc4a9c7e-d1fe-45ed-ae1e-4c2cbd03b68d	1178	annotated
bc4a9c7e-d1fe-45ed-ae1e-4c2cbd03b68d	1178	annotated
8f9d8c49-cc24-4132-aa22-03939c7ad2cd	386	NA
3ff16477-0066-46f1-961e-afc14fce9d99	94	annotated
55fd5688-6b72-4181-9bfb-5604654e8faa	86	annotated
55fd5688-6b72-4181-9bfb-5604654e8faa	86	annotated
4d066469-bdff-43f4-be76-f333806d4cf4	488	annotated
b7b64631-c8c3-47ce-99c1-e7b56c443f6f	50801	NA
0997335f-35be-45a6-b089-38df3d09a48f	7886	annotated
0997335f-35be-45a6-b089-38df3d09a48f	7886	annotated
0997335f-35be-45a6-b089-38df3d09a48f	7886	annotated
0997335f-35be-45a6-b089-38df3d09a48f	7886	annotated
b9b801ab-654d-407d-8e51-8ac2efebd81b	25531	annotated
b9b801ab-654d-407d-8e51-8ac2efebd81b	971	annotated
b9b801ab-654d-407d-8e51-8ac2efebd81b	7168	annotated
b9b801ab-654d-407d-8e51-8ac2efebd81b	105895	annotated
c33f54e2-cb80-404c-afcc-d55a51aa9521	734	annotated
0afd982d-aea9-4142-b7e1-15c7782e3a62	17269	annotated
0afd982d-aea9-4142-b7e1-15c7782e3a62	17269	annotated
0afd982d-aea9-4142-b7e1-15c7782e3a62	17269	annotated
0afd982d-aea9-4142-b7e1-15c7782e3a62	17269	annotated
0afd982d-aea9-4142-b7e1-15c7782e3a62	86291	annotated
0afd982d-aea9-4142-b7e1-15c7782e3a62	86291	annotated
0afd982d-aea9-4142-b7e1-15c7782e3a62	86291	annotated
0afd982d-aea9-4142-b7e1-15c7782e3a62	86291	annotated
a27b5772-3de2-4307-b4d4-8c7782c3c139	18379	annotated
a27b5772-3de2-4307-b4d4-8c7782c3c139	18379	annotated
a27b5772-3de2-4307-b4d4-8c7782c3c139	18379	annotated
a27b5772-3de2-4307-b4d4-8c7782c3c139	18379	annotated
a27b5772-3de2-4307-b4d4-8c7782c3c139	18379	annotated
def27ab4-65c4-4518-90a7-c5c101fe073a	3544	annotated
def27ab4-65c4-4518-90a7-c5c101fe073a	3544	annotated
feac102e-30c2-4577-83dc-d6126281df1a	27822	annotated
7bb2fb7c-270d-4add-93c8-7d97bac74be6	43	NA
12d71e2d-3a5f-4480-9aaf-632b5654d9bb	4397	annotated
12d71e2d-3a5f-4480-9aaf-632b5654d9bb	4397	annotated
12d71e2d-3a5f-4480-9aaf-632b5654d9bb	4397	annotated
12d71e2d-3a5f-4480-9aaf-632b5654d9bb	4397	annotated
12d71e2d-3a5f-4480-9aaf-632b5654d9bb	4397	annotated
12d71e2d-3a5f-4480-9aaf-632b5654d9bb	4397	annotated
bc5938af-9227-4757-8961-8dba2222dab3	46	annotated
bc5938af-9227-4757-8961-8dba2222dab3	46	annotated
bc5938af-9227-4757-8961-8dba2222dab3	46	annotated
bc5938af-9227-4757-8961-8dba2222dab3	46	annotated
be8cc6c9-848c-4ded-8d9b-f6f6b0bd0eef	2403	annotated
be8cc6c9-848c-4ded-8d9b-f6f6b0bd0eef	5368	annotated
da7d3956-2f38-40a0-a303-10c3bf5133a8	2515	annotated
7a0cf85a-ec01-46e9-93db-ae694d9a81e3	1274	annotated
d1247ba5-cb3a-45c2-a3e3-e9937dc736e9	1271	annotated
d1247ba5-cb3a-45c2-a3e3-e9937dc736e9	1271	annotated
d1247ba5-cb3a-45c2-a3e3-e9937dc736e9	86	annotated
d1247ba5-cb3a-45c2-a3e3-e9937dc736e9	86	annotated
923f5dbd-59a9-4a78-98b2-6be38f4444c3	2917	annotated
923f5dbd-59a9-4a78-98b2-6be38f4444c3	2917	annotated
923f5dbd-59a9-4a78-98b2-6be38f4444c3	2917	annotated
923f5dbd-59a9-4a78-98b2-6be38f4444c3	1126	annotated
923f5dbd-59a9-4a78-98b2-6be38f4444c3	1126	annotated
923f5dbd-59a9-4a78-98b2-6be38f4444c3	1126	annotated
4149b0c1-3793-43dc-a3b8-f3af907d0b8c	1287	annotated
2bd2084c-f7bb-48ff-9371-9e74140e26c5	3330	annotated
2bd2084c-f7bb-48ff-9371-9e74140e26c5	3330	annotated
bb4f284e-e4b2-4cad-8000-2c3c86a478f8	720	annotated
b9fe30ac-9751-48bb-9ba8-d9487b8e866f	220	annotated
b9fe30ac-9751-48bb-9ba8-d9487b8e866f	220	annotated
85587fcd-cdc9-4252-9e42-1852ab84374d	184	annotated
6f4af232-c5fb-49ee-98a5-5eb698713c93	567	annotated
7542ae5d-1a1a-4bba-bc0a-b2bf8b6e7b83	131	annotated
59c1cf93-1e7d-4eb4-bca4-2e0d24e6d25b	140	annotated
59c1cf93-1e7d-4eb4-bca4-2e0d24e6d25b	17111	annotated
59c1cf93-1e7d-4eb4-bca4-2e0d24e6d25b	126656	annotated
0b1dd981-e359-48f9-a09f-0ac31ec58d25	18683	annotated
0b1dd981-e359-48f9-a09f-0ac31ec58d25	170121	annotated
2c29af8e-287c-4dd4-a701-d26386da5eb9	3516	NA
b8cb977b-8508-4011-9f02-25368e6c83cb	523	annotated
b8cb977b-8508-4011-9f02-25368e6c83cb	58645	annotated
8b0444fd-f3d8-44ad-ba1e-6f4fe5dd6b41	1629	annotated
8b0444fd-f3d8-44ad-ba1e-6f4fe5dd6b41	1629	annotated
8b0444fd-f3d8-44ad-ba1e-6f4fe5dd6b41	1629	annotated
336bdc47-f3c6-4d42-bbaf-75d08cd162eb	4145	annotated
62f4f8d7-c603-4c89-b6ce-64b1ef96800a	3346	annotated
ec3911c8-e6c6-45f0-8a53-d1a0b371c1af	92	NA
9daabfb6-40ef-4025-8eec-0b9024d2f600	175	annotated
63a65bd2-be3d-43ac-b7d7-12cacba12849	85	annotated
63a65bd2-be3d-43ac-b7d7-12cacba12849	85	annotated
63a65bd2-be3d-43ac-b7d7-12cacba12849	1955	annotated
63a65bd2-be3d-43ac-b7d7-12cacba12849	1955	annotated
b7d592ca-c26e-448a-a1ce-6e5f5ed81d8f	324	annotated
b7d592ca-c26e-448a-a1ce-6e5f5ed81d8f	2234	annotated
b7d592ca-c26e-448a-a1ce-6e5f5ed81d8f	1107	annotated
b7d592ca-c26e-448a-a1ce-6e5f5ed81d8f	1619	annotated
b7d592ca-c26e-448a-a1ce-6e5f5ed81d8f	9930	annotated
d28d841b-3649-4e1e-9978-d611d7881117	4742	annotated
d28d841b-3649-4e1e-9978-d611d7881117	4742	annotated
d28d841b-3649-4e1e-9978-d611d7881117	4742	annotated
a9644d81-d42b-4467-ac92-4e3b4586abd8	6439	annotated
69a1f120-3988-41d9-97e0-0026d3ac9a02	305	NA
ad7b4a6b-d67c-4c08-bbe4-3423f0cde069	85	annotated
ad7b4a6b-d67c-4c08-bbe4-3423f0cde069	85	annotated
ad7b4a6b-d67c-4c08-bbe4-3423f0cde069	85	annotated
e5e3623c-70d4-4a2f-a146-6c26249b0143	746	NA
305f7629-35bd-4103-8519-d28108608995	54096	annotated
305f7629-35bd-4103-8519-d28108608995	54096	annotated
305f7629-35bd-4103-8519-d28108608995	5133	annotated
305f7629-35bd-4103-8519-d28108608995	5133	annotated
305f7629-35bd-4103-8519-d28108608995	21171	annotated
305f7629-35bd-4103-8519-d28108608995	21171	annotated
305f7629-35bd-4103-8519-d28108608995	41084	annotated
305f7629-35bd-4103-8519-d28108608995	41084	annotated
305f7629-35bd-4103-8519-d28108608995	189	annotated
305f7629-35bd-4103-8519-d28108608995	189	annotated
305f7629-35bd-4103-8519-d28108608995	9498	annotated
305f7629-35bd-4103-8519-d28108608995	9498	annotated
de82cb34-deea-4f91-a04b-4937e9fd8498	23261	annotated
de82cb34-deea-4f91-a04b-4937e9fd8498	23261	annotated
de82cb34-deea-4f91-a04b-4937e9fd8498	23261	annotated
de82cb34-deea-4f91-a04b-4937e9fd8498	23261	annotated
4cc01e2a-d27c-4f7d-a120-9f430b677263	2686	annotated
4cc01e2a-d27c-4f7d-a120-9f430b677263	2686	annotated
4cc01e2a-d27c-4f7d-a120-9f430b677263	2686	annotated
4cc01e2a-d27c-4f7d-a120-9f430b677263	2686	annotated
4cc01e2a-d27c-4f7d-a120-9f430b677263	2686	annotated
4cc01e2a-d27c-4f7d-a120-9f430b677263	133	annotated
4cc01e2a-d27c-4f7d-a120-9f430b677263	133	annotated
4cc01e2a-d27c-4f7d-a120-9f430b677263	133	annotated
4cc01e2a-d27c-4f7d-a120-9f430b677263	133	annotated
4cc01e2a-d27c-4f7d-a120-9f430b677263	133	annotated
19824e11-3dc7-47f3-9712-5820feca2fa8	138	annotated
19824e11-3dc7-47f3-9712-5820feca2fa8	138	annotated
19824e11-3dc7-47f3-9712-5820feca2fa8	138	annotated
19824e11-3dc7-47f3-9712-5820feca2fa8	138	annotated
de82cb34-deea-4f91-a04b-4937e9fd8498	23309	annotated
de82cb34-deea-4f91-a04b-4937e9fd8498	23309	annotated
de82cb34-deea-4f91-a04b-4937e9fd8498	23309	annotated
de82cb34-deea-4f91-a04b-4937e9fd8498	23309	annotated
b0ef1812-00f3-4aa7-a30e-f51c5ba7fa13	1134	annotated
01c9065f-20f4-4a47-a68c-58376d201334	340	annotated
01c9065f-20f4-4a47-a68c-58376d201334	340	annotated
01c9065f-20f4-4a47-a68c-58376d201334	340	annotated
01c9065f-20f4-4a47-a68c-58376d201334	340	annotated
01c9065f-20f4-4a47-a68c-58376d201334	783	annotated
